"","Symbol","Score","Filters","gomez","gosch","meaburn1","meaburn2","obermoser1","obermoser2","obermoser3","obermoser4","dusek","rusch","larocca","karlovich1","karlovich2","Studies"
"5636","ZNF365",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5637","RPS24",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5638","TET1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5639","DNA2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5640","ATIC",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5641","SMARCAL1",3,"gomez.rs gosch.rs larocca.rs",1,1,0,0,0,0,0,0,0,0,1,0,0,3
"5642","BARD1",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5643","STAT4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5644","CARF",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5645","ASNSD1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5646","METTL5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5647","SSB",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5648","NAB1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5649","PPIG",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5650","FASTKD1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5651","HECW2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5652","IDH1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5653","OLA1",1,"gosch.rs",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5654","CIR1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5655","SSFA2",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5656","FAM117B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5657","WDR12",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5658","ABI2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5659","ITGAV",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5660","SLC40A1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5661","SLC35A5",1,"gosch.rs",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5662","DIRC2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5663","SENP7",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5664","COX17",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5665","PARP9",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5666","USP8",2,"gosch.rs meaburn1.rs",0,1,1,0,0,0,0,0,0,0,0,0,0,2
"5667","SECISBP2L",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5668","TMOD3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5669","SPPL2A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5670","GLCE",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5671","APH1B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5672","VWA9",1,"larocca.rs",0,0,0,0,0,0,0,0,0,0,1,0,0,1
"5673","PARP16",2,"meaburn1.rs dusek.rs",0,0,1,0,0,0,0,0,1,0,0,0,0,2
"5674","PPCDC",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5675","SEMA7A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5676","UBL7",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5677","ARHGAP24",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5678","FAM13A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5679","HERC3",2,"gosch.rs rusch.rs",0,1,0,0,0,0,0,0,0,1,0,0,0,2
"5680","HERC6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5681","HERC5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5682","ZGRF1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5683","AP1AR",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5684","COPS4",1,"obermoser4.rs",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"5685","HNRNPD",2,"gomez.rs larocca.rs",1,0,0,0,0,0,0,0,0,0,1,0,0,2
"5686","RASGEF1B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5687","SEC31A",1,"gosch.rs",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5688","GPAT3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5689","BBS7",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5690","KIAA1109",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5691","RAP1GDS1",3,"gomez.rs obermoser4.rs larocca.rs",1,0,0,0,0,0,0,1,0,0,1,0,0,3
"5692","LARP1B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5693","MMRN1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5694","PDE5A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5695","PRDM5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5696","NAAA",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5697","NUP54",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5698","BMP2K",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5699","G3BP2",2,"gomez.rs obermoser2.rs",1,0,0,0,0,1,0,0,0,0,0,0,0,2
"5700","SEPT11",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5701","SCARB2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5702","CCNG2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5703","CNOT6L",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5704","USO1",2,"gomez.rs obermoser4.rs",1,0,0,0,0,0,0,1,0,0,0,0,0,2
"5705","ANXA3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5706","PPA2",1,"obermoser4.rs",0,0,0,0,0,0,0,1,0,0,0,0,0,1
"5707","CENPE",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5708","GSTCD",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5709","INTS12",1,"obermoser2.rs",0,0,0,0,0,1,0,0,0,0,0,0,0,1
"5710","CASP6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5711","LEF1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5712","HADH",2,"gomez.rs rusch.rs",1,0,0,0,0,0,0,0,0,1,0,0,0,2
"5713","EGF",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5714","PAPSS1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5715","SEC24B",2,"obermoser3.rs obermoser4.rs",0,0,0,0,0,0,1,1,0,0,0,0,0,1
"5716","PPP3CA",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5717","SLC39A8",1,"gosch.rs",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5718","FBN2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5719","MAPK8IP3",2,"rusch.rs larocca.rs",0,0,0,0,0,0,0,0,0,1,1,0,0,2
"5720","RGS3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5721","GUCD1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5722","RNF185",2,"meaburn2.rs larocca.rs",0,0,0,1,0,0,0,0,0,0,1,0,0,2
"5723","PARVG",3,"meaburn2.rs obermoser4.rs larocca.rs",0,0,0,1,0,0,0,1,0,0,1,0,0,3
"5724","B4GALNT3",2,"meaburn1.rs karlovich1.rs",0,0,1,0,0,0,0,0,0,0,0,1,0,2
"5725","ERP27",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5726","ETV6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5727","GABARAPL1",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5728","KIF21A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5729","CPNE8",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5730","YARS2",3,"gomez.rs obermoser2.rs obermoser3.rs",1,0,0,0,0,1,1,0,0,0,0,0,0,2
"5731","FGD4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5732","ALG10",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5733","FAM60A",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5734","AEBP2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5735","ETFBKMT",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5736","ETNK1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5737","ZCRB1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5738","TMEM117",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5739","PRICKLE1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5740","C1RL",3,"rusch.rs karlovich1.rs karlovich2.rs",0,0,0,0,0,0,0,0,0,1,0,1,1,2
"5741","NDUFA9",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5742","CLSTN3",1,"meaburn1.rs",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"5743","KLRG1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5744","VAMP1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5745","TAPBPL",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5746","CD27",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5747","PEX5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5748","AMIGO2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5749","SCAF11",4,"gomez.rs gosch.rs obermoser2.rs obermoser4.rs",1,1,0,0,0,1,0,1,0,0,0,0,0,3
"5750","LLPH",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5751","RPL14P1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5752","MARCH9",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5753","GLIPR1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5754","PHLDA1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5755","TMEM19",1,"rusch.rs",0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5756","DUSP6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5757","POC1B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5758","TMTC3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5759","SNRPF",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5760","AMDHD1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5761","NEDD1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5762","SYCP3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5763","SLC15A4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5764","TDG",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5765","RITA1",4,"gomez.rs meaburn2.rs dusek.rs karlovich1.rs",1,0,0,1,0,0,0,0,1,0,0,1,0,4
"5766","SDSL",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5767","MMAB",2,"rusch.rs karlovich2.rs",0,0,0,0,0,0,0,0,0,1,0,0,1,2
"5768","GLTP",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5769","GIT2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5770","TCHP",4,"gomez.rs meaburn1.rs meaburn2.rs larocca.rs",1,0,1,1,0,0,0,0,0,0,1,0,0,3
"5771","NUP58",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5772","MTMR6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5773","SLC46A3",2,"meaburn1.rs obermoser2.rs",0,0,1,0,0,1,0,0,0,0,0,0,0,2
"5774","SLC7A1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5775","LNX2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5776","SUOX",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5777","CCDC65",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5778","TARBP2",2,"rusch.rs karlovich1.rs",0,0,0,0,0,0,0,0,0,1,0,1,0,2
"5779","GPR84",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5780","NPFF",3,"meaburn1.rs rusch.rs karlovich2.rs",0,0,1,0,0,0,0,0,0,1,0,0,1,3
"5781","NABP2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5782","N4BP2L1",2,"meaburn2.rs karlovich1.rs",0,0,0,1,0,0,0,0,0,0,0,1,0,2
"5783","CELA1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5784","SMARCC2",1,"larocca.rs",0,0,0,0,0,0,0,0,0,0,1,0,0,1
"5785","BRCA2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5786","KANSL2",1,"larocca.rs",0,0,0,0,0,0,0,0,0,0,1,0,0,1
"5787","CERS5",4,"gomez.rs meaburn1.rs rusch.rs larocca.rs",1,0,1,0,0,0,0,0,0,1,1,0,0,4
"5788","MAP3K12",3,"meaburn1.rs larocca.rs karlovich2.rs",0,0,1,0,0,0,0,0,0,0,1,0,1,3
"5789","ITGB7",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5790","GALNT6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5791","CSAD",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5792","LMBR1L",2,"gosch.rs rusch.rs",0,1,0,0,0,0,0,0,0,1,0,0,0,2
"5793","ESYT1",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5794","TMBIM6",3,"gomez.rs meaburn1.rs larocca.rs",1,0,1,0,0,0,0,0,0,0,1,0,0,3
"5795","ANKRD52",2,"meaburn1.rs meaburn2.rs",0,0,1,1,0,0,0,0,0,0,0,0,0,1
"5796","ZNF740",5,"meaburn1.rs meaburn2.rs dusek.rs rusch.rs larocca.rs",0,0,1,1,0,0,0,0,1,1,1,0,0,4
"5797","WDFY2",3,"gomez.rs gosch.rs karlovich2.rs",1,1,0,0,0,0,0,0,0,0,0,0,1,3
"5798","LPAR6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5799","ESD",2,"gomez.rs meaburn2.rs",1,0,0,1,0,0,0,0,0,0,0,0,0,2
"5800","RB1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5801","SBNO1",4,"gomez.rs meaburn1.rs meaburn2.rs rusch.rs",1,0,1,1,0,0,0,0,0,1,0,0,0,3
"5802","MORN3",1,"dusek.rs",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"5803","SETD1B",1,"obermoser3.rs",0,0,0,0,0,0,1,0,0,0,0,0,0,1
"5804","VPS33A",2,"gomez.rs larocca.rs",1,0,0,0,0,0,0,0,0,0,1,0,0,2
"5805","VPS37B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5806","RHOF",2,"gosch.rs karlovich1.rs",0,1,0,0,0,0,0,0,0,0,0,1,0,2
"5807","DENR",3,"gosch.rs obermoser2.rs obermoser4.rs",0,1,0,0,0,1,0,1,0,0,0,0,0,2
"5808","SLAIN1",1,"gosch.rs",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5809","RBM26",1,"larocca.rs",0,0,0,0,0,0,0,0,0,0,1,0,0,1
"5810","MBNL2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5811","ABHD13",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5812","RAB20",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5813","GRTP1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5814","CUL4A",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5815","REM2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5816","TSSK4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5817","TMX1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5818","PELI2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5819","RTN1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5820","SLC38A6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5821","NAA30",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5822","DCAF5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5823","RAB15",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5824","WDR89",1,"meaburn2.rs",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5825","ESR2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5826","STON2",1,"dusek.rs",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"5827","EFCAB11",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5828","GPR65",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5829","JDP2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5830","SLC24A4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5831","FBLN5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5832","C14orf79",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5833","WARS",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5834","WDR20",2,"gomez.rs gosch.rs",1,1,0,0,0,0,0,0,0,0,0,0,0,2
"5835","NIPA2",3,"meaburn1.rs obermoser4.rs larocca.rs",0,0,1,0,0,0,0,1,0,0,1,0,0,3
"5836","SLC12A6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5837","MFAP1",2,"gomez.rs larocca.rs",1,0,0,0,0,0,0,0,0,0,1,0,0,2
"5838","TCF12",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5839","SORD",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5840","SERF2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5841","ZSCAN29",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5842","LYSMD2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5843","SLC27A2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5844","HDC",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5845","BNIP2",1,"gosch.rs",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5846","GTF2A2",1,"meaburn2.rs",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5847","SRP14",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5848","BAHD1",2,"meaburn1.rs rusch.rs",0,0,1,0,0,0,0,0,0,1,0,0,0,2
"5849","CDAN1",3,"meaburn1.rs obermoser4.rs dusek.rs",0,0,1,0,0,0,0,1,1,0,0,0,0,3
"5850","TLE3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5851","ANP32A",1,"larocca.rs",0,0,0,0,0,0,0,0,0,0,1,0,0,1
"5852","COMMD4",1,"rusch.rs",0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5853","UBE2Q2",1,"gosch.rs",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5854","PSTPIP1",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5855","ETFA",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5856","BCL2A1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5857","HMG20A",1,"gosch.rs",0,1,0,0,0,0,0,0,0,0,0,0,0,1
"5858","SCAPER",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5859","TSPAN3",3,"meaburn1.rs meaburn2.rs karlovich2.rs",0,0,1,1,0,0,0,0,0,0,0,0,1,2
"5860","WDR61",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5861","NCOA2",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5862","NEIL1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5863","MAN2C1",1,"rusch.rs",0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5864","DNAJA4",1,"meaburn1.rs",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"5865","MESDC1",2,"gosch.rs larocca.rs",0,1,0,0,0,0,0,0,0,0,1,0,0,2
"5866","TPM1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5867","IGF1R",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5868","ARRDC4",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5869","PIF1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5870","USP3",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5871","BBS4",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5872","PML",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5873","ADAMTS17",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5874","LINS1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5875","ULK3",2,"gosch.rs meaburn1.rs",0,1,1,0,0,0,0,0,0,0,0,0,0,2
"5876","PCSK6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5877","SCAMP2",4,"gosch.rs meaburn1.rs larocca.rs karlovich1.rs",0,1,1,0,0,0,0,0,0,0,1,1,0,4
"5878","HAPLN3",1,"karlovich1.rs",0,0,0,0,0,0,0,0,0,0,0,1,0,1
"5879","POLG",1,"larocca.rs",0,0,0,0,0,0,0,0,0,0,1,0,0,1
"5880","FANCI",1,"karlovich2.rs",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5881","ABHD2",1,"meaburn2.rs",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5882","DET1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5883","MFGE8",1,"dusek.rs",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"5884","ZNF710",2,"dusek.rs rusch.rs",0,0,0,0,0,0,0,0,1,1,0,0,0,2
"5885","UNC45A",3,"dusek.rs rusch.rs larocca.rs",0,0,0,0,0,0,0,0,1,1,1,0,0,3
"5886","MCTP2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5887","FURIN",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5888","IQGAP1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5889","CRTC3",2,"gosch.rs larocca.rs",0,1,0,0,0,0,0,0,0,0,1,0,0,2
"5890","EFL1",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5891","SEC11A",2,"gomez.rs gosch.rs",1,1,0,0,0,0,0,0,0,0,0,0,0,2
"5892","GLYR1",4,"meaburn2.rs obermoser2.rs obermoser4.rs rusch.rs",0,0,0,1,0,1,0,1,0,1,0,0,0,3
"5893","PMM2",2,"meaburn1.rs meaburn2.rs",0,0,1,1,0,0,0,0,0,0,0,0,0,1
"5894","ITGAX",1,"dusek.rs",0,0,0,0,0,0,0,0,1,0,0,0,0,1
"5895","TGFB1I1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5896","C16orf58",1,"larocca.rs",0,0,0,0,0,0,0,0,0,0,1,0,0,1
"5897","ARMC5",1,"meaburn2.rs",0,0,0,1,0,0,0,0,0,0,0,0,0,1
"5898","PARN",3,"meaburn2.rs obermoser4.rs larocca.rs",0,0,0,1,0,0,0,1,0,0,1,0,0,3
"5899","FTO",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5900","UQCRC2",3,"gomez.rs gosch.rs meaburn1.rs",1,1,1,0,0,0,0,0,0,0,0,0,0,3
"5901","CDR2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5902","IGSF6",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5903","ARHGAP17",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5904","NKD1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5905","DHX38",1,"gomez.rs",1,0,0,0,0,0,0,0,0,0,0,0,0,1
"5906","TXNL4B",1,"meaburn1.rs",0,0,1,0,0,0,0,0,0,0,0,0,0,1
"5907","ZFHX3",1,"karlovich2.rs",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5908","CPNE2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5909","NLRC5",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5910","KATNB1",4,"gosch.rs meaburn1.rs rusch.rs larocca.rs",0,1,1,0,0,0,0,0,0,1,1,0,0,4
"5911","KIFC3",1,"karlovich2.rs",0,0,0,0,0,0,0,0,0,0,0,0,1,1
"5912","NUDT7",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5913","CMTM3",1,"larocca.rs",0,0,0,0,0,0,0,0,0,0,1,0,0,1
"5914","CMTM2",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5915","NOL3",1,"rusch.rs",0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5916","MAP1LC3B",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5917","MBTPS1",3,"meaburn2.rs obermoser4.rs larocca.rs",0,0,0,1,0,0,0,1,0,0,1,0,0,3
"5918","ZCCHC14",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5919","TLDC1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5920","OSGIN1",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5921","IRF8",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5922","RHOT2",8,"gosch.rs meaburn1.rs meaburn2.rs obermoser4.rs rusch.rs larocca.rs karlovich1.rs karlovich2.rs",0,1,1,1,0,0,0,1,0,1,1,1,1,6
"5923","RPL3L",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5924","ZSCAN32",3,"gomez.rs meaburn2.rs larocca.rs",1,0,0,1,0,0,0,0,0,0,1,0,0,3
"5925","RPS2",2,"meaburn1.rs rusch.rs",0,0,1,0,0,0,0,0,0,1,0,0,0,2
"5926","NDUFB10",1,"rusch.rs",0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5927","PDPK1",2,"gosch.rs karlovich2.rs",0,1,0,0,0,0,0,0,0,0,0,0,1,2
"5928","TIGD7",0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"5929","DEF8",1,"rusch.rs",0,0,0,0,0,0,0,0,0,1,0,0,0,1
"5930","TCF25",6,"gomez.rs meaburn1.rs meaburn2.rs rusch.rs larocca.rs karlovich1.rs",1,0,1,1,0,0,0,0,0,1,1,1,0,5
