"","Symbol","Score","Filters","gomez","meaburn","gosch","obermoser","dusek","rusch","larocca","Study_counts"
"7985","RFC4",8,"meaburn1.sd gosch.vp obermoser3.vp obermoser4.vp dusek.vp meaburn1.rp dusek.rp rusch.rp",0,2,1,2,2,1,0,5
"7986","RPL39L",4,"meaburn1.vp obermoser4.vp gomez.rp meaburn1.rp",1,2,0,1,0,0,0,3
"7987","BAP1",1,"dusek.vp",0,0,0,0,1,0,0,1
"7988","TKT",10,"rusch.sd meaburn1.vp obermoser3.vp dusek.vp meaburn1.rp meaburn2.rp obermoser2.rp obermoser3.rp dusek.rp rusch.rp",0,3,0,3,2,2,0,4
"7989","PRKCD",6,"gomez.vp gosch.vp meaburn1.vp obermoser2.vp obermoser4.vp meaburn1.rp",1,2,1,2,0,0,0,4
"7990","RFT1",2,"rusch.vp dusek.rp",0,0,0,0,1,1,0,2
"7991","SFMBT1",1,"meaburn2.rp",0,1,0,0,0,0,0,1
"7992","GNL3",6,"obermoser3.vp dusek.vp meaburn1.rp obermoser1.rp obermoser3.rp dusek.rp",0,1,0,3,2,0,0,3
"7993","PBRM1",2,"gosch.vp rusch.rp",0,0,1,0,0,1,0,2
"7994","UVSSA",16,"gosch.vp meaburn2.vp obermoser1.vp obermoser2.vp obermoser3.vp obermoser4.vp dusek.vp rusch.vp meaburn2.rp obermoser1.rp obermoser2.rp obermoser3.rp obermoser4.rp dusek.rp rusch.rp larocca.rp",0,2,1,8,2,2,1,6
"7995","FAM208A",0,"",0,0,0,0,0,0,0,0
"7996","ARHGEF3",4,"obermoser1.vp obermoser2.vp meaburn2.rp obermoser1.rp",0,1,0,3,0,0,0,2
"7997","SLBP",1,"meaburn1.vp",0,1,0,0,0,0,0,1
"7998","LRPAP1",7,"gomez.vp gosch.vp meaburn1.vp dusek.vp rusch.vp obermoser1.rp dusek.rp",1,1,1,1,2,1,0,6
"7999","ZDHHC19",8,"gomez.vp meaburn1.vp meaburn2.vp obermoser2.vp gomez.rp meaburn1.rp meaburn2.rp obermoser1.rp",2,4,0,2,0,0,0,3
"8000","SLC51A",2,"rusch.vp meaburn2.rp",0,1,0,0,0,1,0,2
"8001","UBXN7",6,"obermoser4.vp rusch.vp meaburn2.rp obermoser4.rp dusek.rp rusch.rp",0,1,0,2,1,2,0,4
"8002","RNF168",5,"meaburn1.vp meaburn2.vp rusch.vp larocca.vp rusch.rp",0,2,0,0,0,2,1,3
"8003","PIGX",11,"meaburn1.sd meaburn1.vp meaburn2.vp obermoser3.vp dusek.vp larocca.vp meaburn1.rp meaburn2.rp obermoser2.rp obermoser3.rp dusek.rp",0,5,0,3,2,0,1,4
"8004","S100P",16,"gosch.vp meaburn1.vp meaburn2.vp obermoser1.vp obermoser2.vp obermoser3.vp obermoser4.vp gomez.rp meaburn1.rp meaburn2.rp obermoser1.rp obermoser2.rp obermoser3.rp obermoser4.rp dusek.rp larocca.rp",1,4,1,8,1,0,1,6
"8005","ABLIM2",6,"meaburn1.vp meaburn2.vp dusek.vp meaburn1.rp meaburn2.rp dusek.rp",0,4,0,0,2,0,0,2
"8006","EXO5",2,"obermoser3.vp obermoser3.rp",0,0,0,2,0,0,0,1
"8007","C1orf50",2,"meaburn2.vp meaburn2.rp",0,2,0,0,0,0,0,1
"8008","ERMAP",10,"meaburn2.vp obermoser1.vp obermoser4.vp dusek.vp rusch.vp meaburn1.rp meaburn2.rp obermoser1.rp dusek.rp rusch.rp",0,3,0,3,2,2,0,4
"8009","ZNF691",0,"",0,0,0,0,0,0,0,0
"8010","AIMP1",4,"dusek.vp meaburn1.rp dusek.rp rusch.rp",0,1,0,0,2,1,0,3
"8011","SGMS2",5,"gosch.vp meaburn2.vp gosch.rp meaburn1.rp rusch.rp",0,2,2,0,0,1,0,3
"8012","METAP1",5,"meaburn2.vp obermoser1.vp obermoser2.vp obermoser3.vp rusch.rp",0,1,0,3,0,1,0,3
"8013","DNAJB14",8,"meaburn2.sd meaburn2.vp obermoser3.vp obermoser4.vp meaburn1.rp meaburn2.rp obermoser3.rp obermoser4.rp",0,4,0,4,0,0,0,2
"8014","H2AFZ",2,"gomez.vp larocca.vp",1,0,0,0,0,0,1,2
"8015","SLC9B1",1,"larocca.rp",0,0,0,0,0,0,1,1
"8016","SLC9B2",1,"dusek.vp",0,0,0,0,1,0,0,1
"8017","BDH2",6,"meaburn2.sd dusek.vp meaburn1.rp meaburn2.rp dusek.rp larocca.rp",0,3,0,0,2,0,1,3
"8018","PGRMC2",7,"meaburn2.vp obermoser1.vp dusek.vp meaburn1.rp meaburn2.rp obermoser1.rp dusek.rp",0,3,0,2,2,0,0,3
"8019","CAMP",12,"meaburn1.vp obermoser1.vp obermoser2.vp obermoser3.vp dusek.vp gomez.rp meaburn1.rp obermoser1.rp obermoser2.rp obermoser3.rp obermoser4.rp larocca.rp",1,2,0,7,1,0,1,5
"8020","ZNF589",13,"meaburn2.vp obermoser2.vp obermoser3.vp obermoser4.vp dusek.vp rusch.vp larocca.vp meaburn1.rp meaburn2.rp obermoser1.rp obermoser3.rp obermoser4.rp dusek.rp",0,3,0,6,2,1,1,5
"8021","CCDC51",2,"meaburn1.vp meaburn1.rp",0,2,0,0,0,0,0,1
"8022","ATRIP",0,"",0,0,0,0,0,0,0,0
"8023","SHISA5",10,"gomez.vp gosch.vp obermoser1.vp obermoser2.vp obermoser3.vp obermoser4.vp gomez.rp gosch.rp obermoser1.rp obermoser3.rp",2,0,2,6,0,0,0,3
"8024","SPRY1",12,"meaburn1.sd meaburn1.vp meaburn2.vp obermoser1.vp obermoser2.vp obermoser3.vp rusch.vp meaburn1.rp obermoser1.rp obermoser2.rp obermoser3.rp rusch.rp",0,4,0,6,0,2,0,3
"8025","APEH",2,"dusek.vp dusek.rp",0,0,0,0,2,0,0,1
"8026","RNF123",13,"gomez.vp gosch.vp obermoser1.vp obermoser2.vp obermoser3.vp obermoser4.vp dusek.vp rusch.vp gomez.rp gosch.rp obermoser1.rp obermoser2.rp obermoser4.rp",2,0,2,7,1,1,0,5
"8027","MFSD8",3,"meaburn2.vp dusek.vp meaburn1.rp",0,2,0,0,1,0,0,2
"8028","ABHD18",6,"meaburn2.vp dusek.vp meaburn1.rp meaburn2.rp obermoser3.rp dusek.rp",0,3,0,1,2,0,0,3
"8029","MON1A",0,"",0,0,0,0,0,0,0,0
"8030","RAD54L2",1,"meaburn1.vp",0,1,0,0,0,0,0,1
"8031","TEX264",3,"dusek.vp meaburn1.rp dusek.rp",0,1,0,0,2,0,0,2
"8032","DUSP7",1,"rusch.rp",0,0,0,0,0,1,0,1
"8033","POC1A",1,"dusek.rp",0,0,0,0,1,0,0,1
"8034","PPM1M",5,"obermoser2.vp obermoser3.vp obermoser4.vp dusek.vp dusek.rp",0,0,0,3,2,0,0,2
"8035","WDR82",4,"gomez.vp meaburn2.vp obermoser3.vp obermoser3.rp",1,1,0,2,0,0,0,3
"8036","C4orf3",10,"meaburn1.sd gomez.vp obermoser1.vp obermoser3.vp obermoser4.vp dusek.vp meaburn1.rp obermoser3.rp obermoser4.rp dusek.rp",1,2,0,5,2,0,0,4
"8037","HMGB2",7,"meaburn1.vp obermoser1.vp rusch.vp meaburn1.rp obermoser1.rp rusch.rp larocca.rp",0,2,0,2,0,2,1,4
"8038","SAP30",9,"meaburn2.vp obermoser1.vp obermoser3.vp dusek.vp larocca.vp meaburn2.rp obermoser1.rp obermoser3.rp rusch.rp",0,2,0,4,1,1,1,5
"8039","SCRG1",1,"gomez.vp",1,0,0,0,0,0,0,1
"8040","MAD2L1",6,"gosch.vp meaburn1.vp dusek.vp meaburn1.rp obermoser4.rp dusek.rp",0,2,1,1,2,0,0,4
"8041","ANXA5",10,"gomez.vp gosch.vp meaburn1.vp meaburn2.vp obermoser1.vp obermoser4.vp gomez.rp meaburn1.rp obermoser4.rp rusch.rp",2,3,1,3,0,1,0,5
"8042","MAP9",1,"meaburn1.rp",0,1,0,0,0,0,0,1
"8043","GUCY1A3",3,"gomez.vp gomez.rp gosch.rp",2,0,1,0,0,0,0,2
"8044","FBXO8",4,"meaburn1.vp dusek.vp meaburn1.rp dusek.rp",0,2,0,0,2,0,0,2
"8045","CEP44",1,"meaburn1.rp",0,1,0,0,0,0,0,1
"8046","HPGD",13,"meaburn1.sd gosch.vp meaburn1.vp meaburn2.vp dusek.vp gosch.rp meaburn1.rp meaburn2.rp obermoser1.rp obermoser3.rp obermoser4.rp dusek.rp rusch.rp",0,5,2,3,2,1,0,5
"8047","TMEM144",16,"gosch.vp meaburn1.vp meaburn2.vp obermoser1.vp obermoser2.vp obermoser3.vp obermoser4.vp dusek.vp rusch.vp meaburn1.rp meaburn2.rp obermoser1.rp obermoser2.rp obermoser3.rp obermoser4.rp rusch.rp",0,4,1,8,1,2,0,5
"8048","FAM198B",4,"gosch.vp larocca.vp gosch.rp larocca.rp",0,0,2,0,0,0,2,2
"8049","NAA15",9,"meaburn1.vp meaburn2.vp obermoser2.vp dusek.vp meaburn1.rp obermoser2.rp obermoser3.rp dusek.rp rusch.rp",0,3,0,3,2,1,0,4
"8050","IL15",11,"gosch.vp obermoser1.vp obermoser2.vp obermoser4.vp dusek.vp gomez.rp meaburn1.rp meaburn2.rp obermoser1.rp dusek.rp larocca.rp",1,2,1,4,2,0,1,6
"8051","ARFIP1",5,"gosch.vp meaburn1.vp meaburn1.rp obermoser1.rp obermoser2.rp",0,2,1,2,0,0,0,3
"8052","ICE1",2,"meaburn1.vp rusch.rp",0,1,0,0,0,1,0,2
"8053","ANAPC10",4,"obermoser3.vp dusek.vp meaburn1.rp dusek.rp",0,1,0,1,2,0,0,3
"8054","ABCE1",4,"obermoser1.vp meaburn1.rp meaburn2.rp obermoser1.rp",0,2,0,2,0,0,0,2
"8055","OTUD4",0,"",0,0,0,0,0,0,0,0
"8056","LSM6",3,"meaburn2.sd dusek.vp dusek.rp",0,1,0,0,2,0,0,2
"8057","TMEM184C",2,"meaburn2.vp rusch.vp",0,1,0,0,0,1,0,2
"8058","PRMT9",2,"gomez.vp rusch.rp",1,0,0,0,0,1,0,2
"8059","ITGA2",2,"obermoser4.vp obermoser3.rp",0,0,0,2,0,0,0,1
"8060","MOCS2",6,"obermoser2.vp dusek.vp rusch.vp meaburn1.rp obermoser2.rp dusek.rp",0,1,0,2,2,1,0,4
"8061","TMEM161B",7,"gomez.vp meaburn1.vp dusek.vp rusch.vp meaburn1.rp dusek.rp rusch.rp",1,2,0,0,2,2,0,4
"8062","ELOVL7",8,"obermoser1.vp obermoser3.vp rusch.vp gosch.rp obermoser1.rp obermoser3.rp dusek.rp rusch.rp",0,0,1,4,1,2,0,4
"8063","NDUFAF2",5,"meaburn1.vp obermoser1.vp meaburn1.rp obermoser1.rp larocca.rp",0,2,0,2,0,0,1,3
"8064","LMBRD2",1,"meaburn1.rp",0,1,0,0,0,0,0,1
"8065","NIPBL",10,"meaburn1.vp meaburn2.vp obermoser1.vp obermoser4.vp dusek.vp rusch.vp meaburn1.rp meaburn2.rp dusek.rp rusch.rp",0,4,0,2,2,2,0,4
"8066","ADGRV1",3,"meaburn1.vp dusek.vp meaburn1.rp",0,2,0,0,1,0,0,2
"8067","SLC25A46",1,"meaburn1.rp",0,1,0,0,0,0,0,1
"8068","STARD4",2,"meaburn1.vp meaburn1.rp",0,2,0,0,0,0,0,1
"8069","PGGT1B",10,"gomez.vp meaburn1.vp meaburn2.vp obermoser2.vp dusek.vp meaburn1.rp meaburn2.rp obermoser2.rp dusek.rp rusch.rp",1,4,0,2,2,1,0,5
"8070","F2RL2",0,"",0,0,0,0,0,0,0,0
"8071","CCDC112",0,"",0,0,0,0,0,0,0,0
"8072","ANKRD33B",4,"meaburn1.vp gomez.rp gosch.rp meaburn1.rp",1,2,1,0,0,0,0,3
"8073","CMBL",13,"rusch.sd gomez.vp obermoser1.vp obermoser2.vp obermoser4.vp rusch.vp larocca.vp gomez.rp obermoser1.rp obermoser2.rp obermoser4.rp rusch.rp larocca.rp",2,0,0,6,0,3,2,4
"8074","C5orf63",5,"gomez.vp meaburn2.vp dusek.vp meaburn1.rp dusek.rp",1,2,0,0,2,0,0,3
"8075","PRRC1",1,"rusch.rp",0,0,0,0,0,1,0,1
"8076","F2RL1",19,"meaburn2.sd gosch.vp meaburn1.vp meaburn2.vp obermoser1.vp obermoser2.vp obermoser3.vp obermoser4.vp dusek.vp larocca.vp meaburn1.rp meaburn2.rp obermoser1.rp obermoser2.rp obermoser3.rp obermoser4.rp dusek.rp rusch.rp larocca.rp",0,5,1,8,2,1,2,6
"8077","AGGF1",3,"obermoser1.vp meaburn1.rp rusch.rp",0,1,0,1,0,1,0,3
"8078","WDR41",10,"gomez.vp gosch.vp meaburn1.vp obermoser1.vp obermoser3.vp meaburn1.rp meaburn2.rp obermoser1.rp obermoser3.rp rusch.rp",1,3,1,4,0,1,0,5
"8079","NDUFS4",10,"meaburn2.vp obermoser1.vp obermoser2.vp obermoser3.vp obermoser4.vp dusek.vp meaburn1.rp meaburn2.rp obermoser1.rp obermoser2.rp",0,3,0,6,1,0,0,3
"8080","SCGB3A2",3,"meaburn2.vp meaburn2.rp obermoser3.rp",0,2,0,1,0,0,0,2
"8081","GRPEL2",3,"obermoser1.vp meaburn1.rp obermoser1.rp",0,1,0,2,0,0,0,2
"8082","ARSK",1,"obermoser2.vp",0,0,0,1,0,0,0,1
"8083","RHOBTB3",14,"gomez.vp obermoser1.vp dusek.vp rusch.vp larocca.vp gomez.rp meaburn1.rp meaburn2.rp obermoser1.rp obermoser3.rp obermoser4.rp dusek.rp rusch.rp larocca.rp",2,2,0,4,2,2,2,6
"8084","TIGD6",1,"larocca.rp",0,0,0,0,0,0,1,1
"8085","SERINC5",5,"gomez.vp larocca.vp obermoser1.rp rusch.rp larocca.rp",1,0,0,1,0,1,2,4
"8086","CASP3",2,"gosch.vp obermoser4.vp",0,0,1,1,0,0,0,2
"8087","PRIMPOL",1,"meaburn1.rp",0,1,0,0,0,0,0,1
"8088","ERAP1",16,"gosch.vp meaburn1.vp meaburn2.vp obermoser1.vp obermoser2.vp obermoser3.vp dusek.vp larocca.vp gosch.rp meaburn1.rp meaburn2.rp obermoser1.rp obermoser2.rp obermoser3.rp dusek.rp rusch.rp",0,4,2,6,2,1,1,6
"8089","ERAP2",26,"gomez.sd gosch.sd meaburn1.sd meaburn2.sd rusch.sd gomez.vp gosch.vp meaburn1.vp meaburn2.vp obermoser1.vp obermoser2.vp obermoser3.vp obermoser4.vp dusek.vp rusch.vp gomez.rp gosch.rp meaburn1.rp meaburn2.rp obermoser1.rp obermoser2.rp obermoser3.rp obermoser4.rp dusek.rp rusch.rp larocca.rp",3,6,3,8,2,3,1,7
"8090","CFAP97",1,"meaburn1.rp",0,1,0,0,0,0,0,1
"8091","RICTOR",10,"meaburn2.sd gomez.vp gosch.vp meaburn1.vp meaburn2.vp dusek.vp rusch.vp meaburn2.rp dusek.rp rusch.rp",1,4,1,0,2,2,0,5
"8092","PAPD4",0,"",0,0,0,0,0,0,0,0
"8093","EBF1",18,"gomez.vp gosch.vp meaburn1.vp meaburn2.vp obermoser1.vp obermoser2.vp obermoser4.vp dusek.vp gomez.rp meaburn1.rp meaburn2.rp obermoser1.rp obermoser2.rp obermoser3.rp obermoser4.rp dusek.rp rusch.rp larocca.rp",2,4,1,7,2,1,1,7
"8094","ANKRA2",7,"meaburn2.vp obermoser2.vp obermoser3.vp obermoser4.vp meaburn1.rp meaburn2.rp obermoser3.rp",0,3,0,4,0,0,0,2
"8095","UBLCP1",7,"meaburn2.vp obermoser1.vp dusek.vp rusch.vp meaburn2.rp dusek.rp rusch.rp",0,2,0,1,2,2,0,4
"8096","UTP15",0,"",0,0,0,0,0,0,0,0
"8097","TLR3",6,"meaburn1.vp dusek.vp rusch.vp gosch.rp meaburn1.rp rusch.rp",0,2,1,0,1,2,0,4
"8098","NSA2",13,"obermoser2.sd obermoser4.sd obermoser1.vp obermoser2.vp obermoser4.vp dusek.vp meaburn1.rp meaburn2.rp obermoser1.rp obermoser2.rp obermoser3.rp obermoser4.rp dusek.rp",0,2,0,9,2,0,0,3
"8099","GFM2",1,"meaburn1.rp",0,1,0,0,0,0,0,1
"8100","CCDC127",2,"meaburn2.rp rusch.rp",0,1,0,0,0,1,0,2
"8101","ACSL6",14,"gomez.vp gosch.vp obermoser1.vp obermoser2.vp obermoser4.vp dusek.vp rusch.vp gomez.rp gosch.rp meaburn1.rp obermoser1.rp obermoser2.rp obermoser4.rp rusch.rp",2,1,2,6,1,2,0,6
"8102","SEPT8",0,"",0,0,0,0,0,0,0,0
"8103","SHROOM1",9,"gomez.vp gosch.vp meaburn2.vp gomez.rp gosch.rp meaburn1.rp meaburn2.rp rusch.rp larocca.rp",2,3,2,0,0,1,1,5
"8104","UQCRQ",5,"meaburn1.vp obermoser3.vp meaburn1.rp obermoser3.rp dusek.rp",0,2,0,2,1,0,0,3
"8105","LEAP2",1,"dusek.vp",0,0,0,0,1,0,0,1
"8106","SLC35A1",4,"gomez.vp obermoser1.vp obermoser3.vp obermoser4.vp",1,0,0,3,0,0,0,2
"8107","MB21D1",1,"gomez.vp",1,0,0,0,0,0,0,1
"8108","TXLNB",1,"gomez.vp",1,0,0,0,0,0,0,1
"8109","CITED2",8,"gomez.vp meaburn2.vp obermoser2.vp gomez.rp meaburn2.rp obermoser2.rp dusek.rp rusch.rp",2,2,0,2,1,1,0,5
"8110","CREBRF",12,"meaburn1.sd meaburn2.sd gosch.vp meaburn1.vp meaburn2.vp obermoser1.vp obermoser3.vp dusek.vp meaburn1.rp meaburn2.rp obermoser3.rp dusek.rp",0,6,1,3,2,0,0,4
"8111","DCBLD1",3,"obermoser4.vp obermoser4.rp rusch.rp",0,0,0,2,0,1,0,2
"8112","SFXN1",9,"gosch.vp obermoser2.vp obermoser3.vp dusek.vp larocca.vp obermoser3.rp obermoser4.rp dusek.rp rusch.rp",0,0,1,4,2,1,1,5
"8113","SAMD3",16,"meaburn1.vp meaburn2.vp obermoser1.vp obermoser2.vp obermoser3.vp obermoser4.vp dusek.vp meaburn1.rp meaburn2.rp obermoser1.rp obermoser2.rp obermoser3.rp obermoser4.rp dusek.rp rusch.rp larocca.rp",0,4,0,8,2,1,1,5
"8114","PDSS2",4,"meaburn1.vp meaburn1.rp meaburn2.rp rusch.rp",0,3,0,0,0,1,0,2
"8115","STXBP5",9,"meaburn1.vp obermoser1.vp obermoser4.vp meaburn1.rp meaburn2.rp obermoser1.rp obermoser4.rp rusch.rp larocca.rp",0,3,0,4,0,1,1,4
"8116","ANKRD55",18,"meaburn1.sd gosch.vp obermoser2.vp obermoser3.vp obermoser4.vp dusek.vp larocca.vp gomez.rp gosch.rp meaburn1.rp meaburn2.rp obermoser1.rp obermoser2.rp obermoser3.rp obermoser4.rp dusek.rp rusch.rp larocca.rp",1,3,2,7,2,1,2,7
"8117","PI16",8,"obermoser4.vp larocca.vp gomez.rp obermoser1.rp obermoser3.rp obermoser4.rp rusch.rp larocca.rp",1,0,0,4,0,1,2,4
"8118","DAGLB",12,"gosch.vp meaburn1.vp meaburn2.vp obermoser1.vp obermoser2.vp obermoser3.vp obermoser4.vp dusek.vp meaburn1.rp meaburn2.rp obermoser2.rp obermoser4.rp",0,4,1,6,1,0,0,4
"8119","STK17A",10,"meaburn1.sd meaburn2.sd gosch.vp meaburn2.vp dusek.vp larocca.vp meaburn1.rp meaburn2.rp dusek.rp rusch.rp",0,5,1,0,2,1,1,5
"8120","TRA2A",11,"dusek.sd meaburn2.vp obermoser3.vp obermoser4.vp dusek.vp meaburn1.rp meaburn2.rp obermoser3.rp obermoser4.rp dusek.rp rusch.rp",0,3,0,4,3,1,0,4
"8121","GALNT10",4,"meaburn2.vp obermoser1.vp dusek.vp dusek.rp",0,1,0,1,2,0,0,3
"8122","SAP30L",9,"meaburn1.vp meaburn2.vp obermoser1.vp dusek.vp rusch.vp meaburn1.rp meaburn2.rp dusek.rp rusch.rp",0,4,0,1,2,2,0,4
"8123","RPS14",4,"obermoser1.vp obermoser2.vp obermoser1.rp obermoser2.rp",0,0,0,4,0,0,0,1
"8124","COG5",9,"meaburn2.vp obermoser1.vp obermoser3.vp obermoser4.vp meaburn2.rp obermoser2.rp obermoser3.rp obermoser4.rp rusch.rp",0,2,0,6,0,1,0,3
"8125","BMT2",2,"meaburn1.rp meaburn2.rp",0,2,0,0,0,0,0,1
"8126","SLU7",6,"meaburn1.vp meaburn2.vp dusek.vp meaburn1.rp meaburn2.rp dusek.rp",0,4,0,0,2,0,0,2
"8127","RP9",5,"meaburn2.vp dusek.vp meaburn2.rp obermoser1.rp dusek.rp",0,2,0,1,2,0,0,3
"8128","PTTG1",12,"meaburn1.sd gomez.vp gosch.vp meaburn1.vp meaburn2.vp obermoser1.vp obermoser4.vp dusek.vp gomez.rp meaburn1.rp obermoser1.rp obermoser4.rp",2,4,1,4,1,0,0,5
"8129","CAMLG",7,"obermoser2.vp obermoser3.vp obermoser4.vp dusek.vp meaburn1.rp obermoser1.rp dusek.rp",0,1,0,4,2,0,0,3
"8130","RELL2",1,"obermoser1.rp",0,0,0,1,0,0,0,1
"8131","ZNF12",6,"meaburn2.vp obermoser4.vp dusek.vp meaburn1.rp obermoser3.rp dusek.rp",0,2,0,2,2,0,0,3
"8132","CDCA7L",10,"gosch.vp obermoser1.vp dusek.vp larocca.vp meaburn1.rp meaburn2.rp obermoser1.rp dusek.rp rusch.rp larocca.rp",0,2,1,2,2,1,2,6
"8133","MIOS",4,"meaburn1.vp obermoser1.vp dusek.vp rusch.rp",0,1,0,1,1,1,0,4
"8134","KIAA1324L",4,"gosch.vp gomez.rp gosch.rp larocca.rp",1,0,2,0,0,0,1,3
"8135","USP49",8,"meaburn1.vp meaburn2.vp obermoser1.vp obermoser3.vp meaburn1.rp meaburn2.rp obermoser3.rp dusek.rp",0,4,0,3,1,0,0,3
"8136","SYTL3",10,"meaburn1.vp meaburn2.vp obermoser1.vp obermoser2.vp rusch.vp meaburn1.rp meaburn2.rp obermoser1.rp obermoser2.rp dusek.rp",0,4,0,4,1,1,0,4
"8137","HEY1",15,"gosch.vp meaburn1.vp meaburn2.vp obermoser1.vp obermoser4.vp dusek.vp rusch.vp meaburn1.rp meaburn2.rp obermoser1.rp obermoser3.rp obermoser4.rp dusek.rp rusch.rp larocca.rp",0,4,1,5,2,2,1,6
"8138","FABP5",9,"gosch.vp meaburn1.vp obermoser4.vp dusek.vp gomez.rp meaburn1.rp meaburn2.rp obermoser4.rp dusek.rp",1,3,1,2,2,0,0,5
"8139","TAGAP",8,"meaburn1.vp meaburn2.vp obermoser1.vp dusek.vp meaburn2.rp obermoser3.rp dusek.rp rusch.rp",0,3,0,2,2,1,0,4
"8140","SLC13A4",4,"gomez.vp meaburn1.vp gomez.rp larocca.rp",2,1,0,0,0,0,1,3
"8141","BRI3",9,"meaburn2.vp obermoser1.vp obermoser2.vp obermoser4.vp dusek.vp larocca.vp obermoser1.rp obermoser2.rp dusek.rp",0,1,0,5,2,0,1,4
"8142","LMTK2",4,"gomez.vp gosch.rp meaburn1.rp meaburn2.rp",1,2,1,0,0,0,0,3
"8143","CTSB",21,"obermoser4.sd gomez.vp gosch.vp meaburn2.vp obermoser1.vp obermoser2.vp obermoser3.vp obermoser4.vp dusek.vp rusch.vp larocca.vp gomez.rp gosch.rp meaburn1.rp meaburn2.rp obermoser1.rp obermoser2.rp obermoser3.rp obermoser4.rp dusek.rp rusch.rp",2,3,2,9,2,2,1,7
"8144","PEX2",3,"obermoser4.vp meaburn1.rp rusch.rp",0,1,0,1,0,1,0,3
"8145","RAD21",10,"meaburn2.vp obermoser1.vp obermoser2.vp obermoser3.vp obermoser4.vp meaburn2.rp obermoser1.rp obermoser2.rp obermoser3.rp obermoser4.rp",0,2,0,8,0,0,0,2
"8146","MED30",7,"meaburn1.vp meaburn2.vp dusek.vp meaburn1.rp meaburn2.rp obermoser1.rp dusek.rp",0,4,0,1,2,0,0,3
"8147","SBSPON",0,"",0,0,0,0,0,0,0,0
"8148","SPIDR",7,"meaburn1.vp meaburn2.vp obermoser2.vp meaburn1.rp meaburn2.rp obermoser2.rp rusch.rp",0,4,0,2,0,1,0,3
"8149","ORC5",10,"obermoser1.vp obermoser3.vp dusek.vp rusch.vp meaburn1.rp meaburn2.rp obermoser1.rp obermoser2.rp dusek.rp rusch.rp",0,2,0,4,2,2,0,4
"8150","DNAAF5",4,"obermoser2.vp obermoser4.vp obermoser4.rp rusch.rp",0,0,0,3,0,1,0,2
"8151","DEFA4",17,"gomez.vp meaburn1.vp obermoser1.vp obermoser2.vp obermoser3.vp obermoser4.vp dusek.vp gomez.rp meaburn1.rp meaburn2.rp obermoser1.rp obermoser2.rp obermoser3.rp obermoser4.rp dusek.rp rusch.rp larocca.rp",2,3,0,8,2,1,1,6
"8152","OSGIN2",7,"gosch.vp meaburn1.vp obermoser1.vp dusek.vp meaburn1.rp obermoser1.rp dusek.rp",0,2,1,2,2,0,0,4
"8153","SUN1",8,"obermoser3.vp obermoser4.vp dusek.vp meaburn2.rp obermoser1.rp obermoser4.rp dusek.rp rusch.rp",0,1,0,4,2,1,0,4
"8154","OXR1",2,"obermoser4.vp meaburn1.rp",0,1,0,1,0,0,0,2
"8155","GPR146",17,"gomez.vp gosch.vp obermoser1.vp obermoser2.vp obermoser3.vp obermoser4.vp dusek.vp rusch.vp larocca.vp gomez.rp gosch.rp meaburn1.rp obermoser1.rp obermoser2.rp obermoser4.rp dusek.rp larocca.rp",2,1,2,7,2,1,2,7
"8156","GPER1",6,"obermoser1.vp obermoser2.vp obermoser4.vp dusek.vp obermoser1.rp obermoser3.rp",0,0,0,5,1,0,0,2
"8157","NOS3",0,"",0,0,0,0,0,0,0,0
"8158","MICALL2",2,"gomez.rp rusch.rp",1,0,0,0,0,1,0,2
"8159","INTS1",3,"dusek.vp rusch.vp obermoser2.rp",0,0,0,1,1,1,0,3
"8160","CDK5",3,"meaburn1.vp obermoser2.vp obermoser2.rp",0,1,0,2,0,0,0,2
"8161","SLC4A2",2,"gosch.vp obermoser3.rp",0,0,1,1,0,0,0,2
"8162","FASTK",4,"obermoser3.vp dusek.vp obermoser1.rp obermoser3.rp",0,0,0,3,1,0,0,2
"8163","TMUB1",0,"",0,0,0,0,0,0,0,0
"8164","FMC1",2,"meaburn1.rp meaburn2.rp",0,2,0,0,0,0,0,1
"8165","PHAX",9,"meaburn1.vp meaburn2.vp obermoser1.vp dusek.vp meaburn1.rp meaburn2.rp obermoser3.rp dusek.rp rusch.rp",0,4,0,2,2,1,0,4
"8166","ALDH7A1",0,"",0,0,0,0,0,0,0,0
"8167","FOXK1",7,"meaburn2.vp obermoser1.vp rusch.vp obermoser1.rp obermoser3.rp rusch.rp larocca.rp",0,1,0,3,0,2,1,4
"8168","COX6C",3,"dusek.vp meaburn1.rp dusek.rp",0,1,0,0,2,0,0,2
"8169","YWHAZ",11,"meaburn1.vp meaburn2.vp obermoser2.vp obermoser4.vp dusek.vp meaburn1.rp obermoser2.rp obermoser3.rp obermoser4.rp dusek.rp rusch.rp",0,3,0,5,2,1,0,4
"8170","FZD6",2,"gosch.vp meaburn1.rp",0,1,1,0,0,0,0,2
"8171","DCAF13",6,"meaburn1.vp dusek.vp rusch.vp meaburn1.rp meaburn2.rp dusek.rp",0,3,0,0,2,1,0,3
"8172","TP53INP1",8,"meaburn1.vp meaburn2.vp obermoser1.vp obermoser2.vp meaburn1.rp meaburn2.rp obermoser1.rp obermoser2.rp",0,4,0,4,0,0,0,2
"8173","INTS8",1,"rusch.rp",0,0,0,0,0,1,0,1
"8174","KIAA1429",0,"",0,0,0,0,0,0,0,0
"8175","PDP1",1,"meaburn1.rp",0,1,0,0,0,0,0,1
