"","Symbol","Within Variation (SD)","Total Variation (SD)","Rs","subject","time","repeatability","gen.variance","Average Expression","OVERALL_RP","OVERALL_RANK"
"4723","DDX39B","4990.92872019201","5213.20858261842","6725.55043637076","6339.96186800359","7625.05003669324","6167.71112295047","5501.96867050005","16500.4056181087",6830.22563210695,11620
"18431","RP11-981P6.1","12968","10459","14313","3896","5771","3727","8227","3541",6830.63901572257,11621
"12927","MIR1244.1","8767","7841.99999999999","10401","5487","8608","5756","7334","3324",6830.68264168548,11622
"5210","DTYMK","5488.86068275378","4654.17842557241","9291.37589130951","7366.82439497232","8347.45843048616","6854.92317729036","6301.19844981689","7520.21922809795",6831.04289555846,11623
"20363","SNORD15B","13834","11722","15363","1892","8059.49999999999","4730","5931","4449",6831.06279515469,11624
"5233","DUSP28","3282.36948481341","5160.17421604994","5700.53810232056","7328.18277191256","7875.11959252249","9656.11339960042","7831.17767781975","11255.9007463402",6831.30778554905,11625
"12542","MER11D.ERVK.LTR","6813","6340.00000000001","9293.00000000001","9840","3432.5","9851","8711.99999999999","4079",6831.91791870111,11626
"2367","C20orf24","9566.07354231413","8454.29138175111","7417.56611614538","5558.17418721605","5424.87713592639","5544.14642512055","6249.0518727563","7574.44816672267",6832.02236004529,11627
"672","AGAP14","13518","13546","7829","7627","12899","6933","12678","383",6832.25063454654,11628
"2965","CCND1","9026.19467332394","8160.04734278871","11213.9515670039","6745.16936016924","7070.35276124857","6232.48136825243","6980.39923955601","2771.36078338335",6832.47480309096,11629
"15132","PALS1","12747.4308193145","9056.30074160045","15025.0005556037","4193.06930613989","9012.47367305275","3746.65918620233","4051.01743551247","4775.68966786372",6832.83692425996,11630
"2102","BUB3","2495.13660664518","4037.81328388818","6036.0688841628","10217.6030809684","8814.48519011466","8449.29127126398","7177.74311211147","14314.1884385646",6833.44111479749,11631
"8123","HS3ST3A1","15219.1694582852","13994.8456225855","12275.9882290592","2510.59385405127","7950.51309664979","5565.09658496598","9844.66388456204","1662.86800438279",6833.44676385352,11632
"21518","TGIF1","6227.94085157126","5144.49025244384","10397.6535689692","5644.70470761843","9240.98813479672","6465.03578454569","6143.7138397015","6891.05177797627",6833.74319767891,11633
"6579","FOXP1-IT1","8964.71574622434","8364.02898638072","8321.86928545982","4909.96740081934","8643.49631181653","4414.39237438746","4745.76699879128","8575.44084141236",6833.95083894547,11634
"4834","DHDH","6850.46651767931","6609.33353753776","8884.16726409684","8780.80664173341","12202.9963641451","8997.54142503255","11400.7868350184","1076.79705020104",6834.56687083514,11635
"23837","ZEB1.AS1","11061.5428399478","9109.04984068042","11156.3921587581","3007.66121762409","9188.65180535208","4946.26121429105","8344.42868026326","3713.9092611425",6834.78371935277,11636
"10686","LOC101928055","10318","9189","8749","9316","16136","2275","2275","7379",6834.80272049489,11637
"14238","NDUFV3","4505.46057825325","5437.66475630437","7200.49988807931","8292.47636535431","9125.48179006149","7188.61908050494","6567.67231547192","7556.81043882742",6834.88519199001,11638
"20821","SSBP3-AS1","5509.38744268591","5927.30466325588","7587.15627388491","6496.59450452638","7381.90173534792","7478.96534556692","6779.69763887583","7908.08647223707",6835.21388452178,11639
"4293","CTD-2049O4.1","14027","13641","9749.00000000001","5739","5771","3770","11096","1844",6835.43072617988,11640
"5288","E2F6","6037.44433121457","5806.46796673059","10372.6213037511","4745.50247602513","9666.69473491736","5973.25832591915","5791.44767061549","8258.97718368711",6835.45337962859,11641
"18922","RPS6KA4","6177.12689077746","5784.98570334603","8305.50160106616","5905.56041815731","8447.58042318816","5450.59762740084","5013.75779557067","11779.7195135227",6835.55558496151,11642
"21829","TMEM161B-AS1","4530","5009","5460","10462","5771","8494","7301.99999999999","10274",6835.57675314582,11643
"15210","PATZ1","5539.7362664349","4451.31672449394","8969.13873385562","6947.80891094095","9792.39650134593","6710.9768136873","5904.52081947547","7995.03079887557",6835.68379822311,11644
"23636","XYLT1","6880.09874225114","8561.22218682977","2674.67237940184","7316.46545800746","8766.27101780323","8237.80146285397","8069.16042445345","7098.18191064776",6835.77888081709,11645
"20828","SSH3","2775.37026279751","2930.64419468576","7789.13531464511","9256.94912059074","9886.68110765701","9536.13502056119","7638.37726939588","11289.563184643",6835.85416500726,11646
"22627","TSPAN10","14553.6700526018","14720.1300265996","8107.35622752572","8318.25672842573","9977.52193683381","8127.48091354265","13137.6064791118","309.819302174671",6835.96593061438,11647
"6586","FPGS","7279.2371857102","4609.74161684612","14163.3066044091","6610.35564418692","7360.27572074509","5890.02292896102","5261.79337714649","6654.57790153388",6836.00172415545,11648
"13946","MYLPF","14155","13871","8459","11165","3432.5","9230","14123","575",6836.36600753671,11649
"4805","DFNB59","13606.4887461828","12351.492217542","12322.5625987455","3574.03105750356","6819.92481630113","5760.19930210753","11043.3935001883","1485.81088971645",6836.37699497726,11650
"2185","C14orf132","5356.96528042115","9336.84875102924","2278.09031419267","10523.7100850465","9233.56746637404","11422.5725794677","11354.2286024921","3323.46052255259",6836.63780836845,11651
"17572","RP11-1114A5.4","13420","13911","5881","9230","5771","10021","14118","577",6836.90207047425,11652
"4289","CTD-2035E11.4","10216","9347.00000000001","8758","7626","5771","6481","8984.00000000001","2228",6837.01624470361,11653
"21737","TMC3-AS1","14067","13440","10791","7512","5771","6432","13095","641",6837.10632575588,11654
"1665","ATRAID","1812.85395387328","3554.25283476745","4480.56021806444","12602.2934631068","9051.93069289919","10955.8658128523","8075.77706638248","16390.0733787652",6837.23919310904,11655
"4590","DACT3","7820.65120986855","5624.31004782098","11991.2561321905","5186.71029362871","9435.35742398081","5281.8024791734","5052.9533355764","6933.23272078385",6837.32623836992,11656
"11200","LOC102724256","15000","13725","14963","1419","8059.49999999999","7884","13436","1280",6837.42255781879,11657
"4769","DENND11","12831.5781178444","9761.2158843385","15356.9249820398","3761.61750865718","8920.54421522481","3322.18895383364","3939.3469880051","5655.86453529458",6837.54543490281,11658
"18239","RP11-664D1.1","3403","10953","439","15116","12145","15150","13707","7662.99999999999",6838.02963796558,11659
"9433","L1MDb.L1.LINE","4541","5061","5516","8483","12685","7773.99999999999","6817","6613.99999999999",6838.23870830915,11660
"21512","TGFB3","12433.3520794321","8974.16656657633","12654.2651173665","4742.08133203923","9373.37274572309","3703.3262230456","4588.06340966083","4486.35762615122",6838.72170045621,11661
"13753","MT-ATP8","14031","13497","10317","4385","14357","3979","11601","843",6839.13525526338,11662
"7924","HLA-DRB5","6455.53878900892","16472.1893805187","61.95971188249","18971.0849297427","6870.9040244705","18927.4728168915","17814.7282833991","16532.1900116285",6839.31624212134,11663
"21143","SYNPO2","14754.4560387701","13629.2957264857","12563.8173339157","2553.08127563538","6819.92481630113","5497.17154544044","12829.0574868149","1543.20121824732",6839.3508355929,11664
"694","AGO3","10270.233579303","6711.15961980632","10868.2471822244","4037.86627933548","9221.83830596532","4542.84705374396","5177.44022276837","7299.18656669414",6839.55841582639,11665
"19827","SLC25A34","8544.26463102419","6893.49553860047","9008.15033316752","6085.28186476966","7681.9921600264","7233.26129383564","7065.4026693789","3778.12229507482",6839.61147313866,11666
"17678","RP11-175P13.3","11903","11249","9136","7065","5771","5509","10755","1621",6839.81705011406,11667
"11068","LOC102723663","15747","14907","14066","2623","8059.49999999999","7241","13561","699",6839.9679252123,11668
"7834","HIST1H1D","10570.818984355","12151.1425388726","2136.1881939567","13544.2858800307","6819.92481630113","5492.19673718996","5834.25659360299","5901.60384980218",6840.30281844024,11669
"14129","NCBP3","7273.32313188174","4875.55269646142","11878.1888082106","5323.74562932371","8777.80412200145","5401.1539449352","5239.61021487155","8604.17204321517",6840.30702947201,11670
"12944","MIR140","14872","13680","14410","2591","8059.49999999999","7279.99999999999","12697","847",6840.31906261887,11671
"24546","ZWILCH","9109.37780395286","7416.07013653478","10188.2169186964","5708.40462640622","8888.39579266989","4957.07155929599","5241.6510032739","5282.6548660244",6840.38504003852,11672
"18867","RPS12","3161.36653886549","3864.08205087223","2329.05918397533","10280.8483768701","9410.88307649068","10902.151985569","8669.48305708622","18423.8542377484",6840.39012683173,11673
"4516","CYHR1","5518.81173810775","5205.15995486343","7162.63003982719","7705.42895275477","5424.87713592639","6778.10710621216","6592.26692069356","12474.2124905471",6840.48518789055,11674
"14660","NTHL1","9905.48198891583","6607.26865632656","12132.7564396792","5136.10276576498","7699.06277444003","4409.78488096223","5178.27950785857","6686.79406124494",6840.59191918525,11675
"23739","ZBTB20.AS1","15707","14746","14680","1344","8059.49999999999","9914.99999999999","15029","874",6840.95748839375,11676
"22452","TRIM26","3773.11201904851","3737.76481620207","8204.0381530739","7767.76671120647","8444.74331649276","7915.97374476645","6055.45555393333","13194.0441852397",6841.5795916576,11677
"25","AARS","3432.88737908611","3760.74899255918","6012.8950618575","9424.92241168624","8747.48854367675","9904.16296633092","6961.68466238354","10880.0779465061",6841.7602783152,11678
"16529","PSMG3-AS1","16234.1203642205","10662.3721563262","18795.9505213224","3653.41388293197","6632.45410839758","3282.83810139946","3649.20977747238","5083.97039723876",6841.81640500469,11679
"21995","TMEM8A","5094.24716210034","6195.38290219573","4948.63592451266","10636.3605174626","5424.87713592639","6481.84674349636","5734.02367979245","14335.8385896221",6841.86886396078,11680
"7150","GOT1","5620.40252568661","4585.13925531485","10024.9483310364","6956.37360735236","11497.9549044611","5131.56591159749","4639.44098197967","9762.18781025083",6842.00740219987,11681
"22247","TPX2","11944.3437692842","9959.68937068035","7027.19597140033","5588.73717529523","8186.10933676905","5486.53559384613","6970.54367841905","3284.120616318",6842.19845664353,11682
"6978","GLCE","8592.57746418423","8439.57900642451","9092.15981103527","7343.91817297533","8410.15708581221","6295.09462897063","6696.59027402653","2800.20519265792",6842.83606268676,11683
"524","ADAMTS7P1","12055.1043995307","13572.8777358643","2464.88976253815","6391.04660843015","8836.93695984971","7327.14366516977","10526.5140572184","2736.39471974736",6842.88155275389,11684
"14364","NICN1","2071.62974623727","4306.27433364365","4787.15367347473","13295.7709491026","9124.50708318531","10461.7131453093","7397.63571267742","11990.7594240942",6842.96899269843,11685
"5680","EPS8","13656.0134311043","11447.810159501","12799.9024120484","5789.79704917557","7161.44924152371","4523.43437532485","5910.1418713994","2167.71604430702",6843.02667521986,11686
"535","ADAP1","3021.74324226672","4620.45537795082","5243.73682999378","8646.61723344546","7842.45963032473","9127.3318834643","7364.71950606215","14408.0170552339",6843.02698427458,11687
"12829","MGC16275","9980.15632971323","9574.39242896424","8465.9522656028","7171.2853569229","8125.86660666444","4600.82102237892","5387.66390021702","4115.46428624202",6843.14462338947,11688
"12405","MCM3","5550.0112741565","4787.78511372846","9815.91189614495","6656.54492695137","8584.30856110417","5489.42612531063","4697.83683808103","12512.085710093",6843.18833169669,11689
"22737","TTPAL","4190.57229786216","4701.11465173554","5937.25330876147","8237.44728291565","7920.96904520516","8466.94454258595","6966.24188568687","10688.2198613895",6843.56932410358,11690
"1968","BMS1P1","7357.45138867441","6194.69569141825","7081.8508886558","8221.11670416046","7888.85468471504","7798.64325412424","7467.60621466359","3946.90633569837",6843.63795316986,11691
"13345","MKKS","3387.71379873728","3265.61598165046","9725.27581861282","6814.56709799801","9876.3302416346","8072.77203381132","7401.33742054332","11121.386908605",6843.64437803616,11692
"3203","CDK4","4691.75994389124","5125.72706931992","6774.31741465172","7844.70547645418","7496.78479364133","7144.15683339623","6035.92245612461","11649.1047202546",6843.83387088395,11693
"15988","POLQ","11556.9252378608","8498.46991471307","9795.36856338076","5860.73538099655","7664.79291927572","5661.43545378851","6364.91382602903","3090.55306790968",6843.86536579263,11694
"16069","POU6F1","7441.24347570289","7685.399317256","7682.25739737337","6958.66384126092","8248.61175193044","5785.67618686137","5463.99638045403","6037.55624499176",6843.90788052965,11695
"16669","PUM2","3760.64206929771","3955.93481000222","9302.14702030966","6826.8402762569","8363.18537417677","6017.26270703822","6239.58318643766","16226.2171663466",6843.95591435127,11696
"5896","FAM102B","7040.9898665694","5801.09736767067","8476.21369309766","4086.79616142837","8349.99999816654","6904.19242094077","7687.437869443","7682.2212118344",6844.6235500537,11697
"2761","CBLL1","7885.21318079359","8031.14057468091","9262.2062135864","5138.02025941917","8006.12709102607","5484.15575952531","5952.40035833274","6118.61434381311",6844.98183721025,11698
"15390","PDHA1","3211.22534465847","3789.49081953951","6728.80842590488","9145.73530335862","9481.10387145347","8217.19918010933","6365.48412603217","12978.5901219311",6845.12311438782,11699
"10474","LOC101060038","11135","12842","2477","9809","8059.49999999999","4708","4975","7353",6845.56784652715,11700
"3303","CENPJ","6910.77292856366","6353.45697743597","7866.85958388894","6921.67582370791","10188.3823581771","6318.33439403549","6761.75621378545","4635.96386443962",6845.92434581555,11701
"10128","LIRIL2R","3052","14469","2476","21015","7622.50000000001","13639","11230","1799",6846.19469028877,11702
"8331","IGBP1","3060.88256021407","2539.93152672904","8345.47968288127","8911.48305008956","10397.1874498238","8417.23278176478","6141.96904819986","15536.0561875095",6846.60775990538,11703
"2263","C19orf25","4300.4426974813","3996.3819312805","8424.7942638136","8065.79924995223","7475.79634327796","7807.04772442554","6593.42148902567","10749.3613498024",6847.04343327971,11704
"23172","UTP11L","3220.56392577449","2935.74692369761","8654.62650840579","8860.62074574914","8793.34083269834","11719.9456910004","8300.46299913444","7790.65902218804",6847.22942601789,11705
"1643","ATP6V1F","3180.79392244772","3477.42580604807","7051.2511383184","10369.2480873648","7254.77635940027","8000.28669133058","6141.0666558781","16763.0432312943",6847.25715780881,11706
"13960","MYO1E","8518.08317896972","6715.76667968176","9629.46165178474","5657.38947369958","8120.743171399","6474.09250875825","6365.26466600864","4633.57158820227",6847.31524233957,11707
"24127","ZNF407","5015.39930186504","4300.68974305725","9484.00444235179","8030.51347762767","8394.88159243837","6062.10559923597","5244.15795742235","11022.2814593654",6847.3180880235,11708
"2794","CCAR2","5303.42808236252","4416.66420237508","10062.7875248834","6679.75645834495","7836.52175699202","6965.63923405498","6325.39634114331","8889.61292201661",6847.35925055855,11709
