"","Within Variation (SD)","Total Variation (SD)","Rs","Average Expression","subject","response","time:response","time","Residuals","repeatability","gen.variance","res.variance","Symbol"
"SLAMF1",0.203163753732156,0.334295953254317,0.607736204265682,2.9573650724668,0.300651913623035,0.0142504712308155,0.00247923736415148,0,0.682618377781998,0.284683610928108,0.0311367768814357,0.078236491147326,"SLAMF1"
"SLAMF6",0.105837852678401,0.276960209027558,0.382141005200752,5.25446427242648,0.749657600883177,0,3.36605074089429e-12,0,0.250342399113457,0.76249324404066,0.0610253515004172,0.0190086054918142,"SLAMF6"
"SLAMF7",0.25933357722185,0.508336716794504,0.510161018580695,4.66636221840969,0.400723975421345,0.0765672838904593,0.00138696257343839,2.77823568466371e-10,0.521321777836934,0.423903924450261,0.0995156973203238,0.13524433102662,"SLAMF7"
"SLAMF8",0.317402945352208,0.565074241780376,0.561701316188416,1.37103250442144,0.361099056997183,5.48097541564343e-13,0,0,0.638900943002269,0.367551476895578,0.120724940197438,0.207732290384541,"SLAMF8"
"SLBP",0.244557474379009,0.354564159924636,0.689741101951732,4.10772156460365,0,0.0665333294933442,0,1.37843306989655e-11,0.933466670492871,0.0258386065432381,0.00302827621183298,0.114171395789267,"SLBP"
"SLC10A3",0.214239740250269,0.380610141024772,0.5628850026787,4.4898298674751,0.299678438267479,0.13894671945313,2.3511712927758e-11,1.485527149866e-09,0.561374840770353,0.340023194553847,0.0418709201785035,0.081270444437647,"SLC10A3"
"SLC10A7",0.550151744960685,0.894313321782708,0.615166666492255,0.833275660612624,0,0.0678438471962968,0.0178298719957062,0,0.914326280807997,0,0,0.79417341745273,"SLC10A7"
"SLC11A1",0.272920277146403,0.499631765429399,0.546242845291966,7.56910848393836,0.560560642615796,8.38333842919509e-11,1.10436737245449e-10,1.67771616382501e-09,0.439439355512218,0.572873988695625,0.147700632657288,0.11012331392054,"SLC11A1"
"SLC11A2",0.198207461411261,0.281350178352845,0.704486709664304,2.96849016042798,0.0860988798300772,0.0862227951432799,0,0.0237498461677293,0.803928478858914,0.0891071018099866,0.0062438237776003,0.063827176746182,"SLC11A2"
"SLC12A1",0.666891558855121,2.51798675834818,0.264851098459551,-1.47084720417516,0.865168181393256,5.31475346920894e-09,0,1.78237312281849e-12,0.134831813290209,0.862950884547861,5.43041766069538,0.862429079406894,"SLC12A1"
"SLC12A2",0.405787047313106,0.688907733721513,0.589029600699973,0.757247831356575,0.226935372246823,0.0678168300453772,5.8636978762605e-14,0,0.705247797707741,0.224259218994298,0.0980926649428096,0.33931483777976,"SLC12A2"
"SLC12A3",0.864257746707985,1.04512900706622,0.826938818906232,-1.33561370693538,0,0.00871653265788161,0.0214371217127473,0,0.969846345629371,0,0,1.18706644906381,"SLC12A3"
"SLC12A4",0.190863308977348,0.313687482875339,0.608450510131441,3.39064687279736,0.111072223698844,0.20199656650008,5.41772609460137e-11,0,0.686931209746899,0.175540511348374,0.0137646211832452,0.0646481684202227,"SLC12A4"
"SLC12A6",0.265607785541697,0.430531848827654,0.616929470525703,6.13785079712626,0.495598823549289,0.0209182237767129,7.17172265885136e-10,1.39052672166774e-10,0.483482951817774,0.500072853610046,0.0903002295390614,0.0902739185819183,"SLC12A6"
"SLC12A7",0.107025104795197,0.526805901032114,0.203158515471286,5.10005721349406,0.926698593287993,8.46400919841038e-11,0,0,0.0733014066273675,0.930227546945876,0.271475234258609,0.0203622147074175,"SLC12A7"
"SLC12A9",0.247828079622627,0.439819128584072,0.563477264894025,6.85820328413241,0.361332543743595,0.0334096263453914,5.46551910905066e-09,9.17303817817949e-10,0.605257823528191,0.3712387513173,0.0693287617111961,0.117421036000359,"SLC12A9"
"SLC13A3",0.682001791551039,0.891043712857462,0.765396558788286,-1.52588991900386,0,0,0,0,1,0.00582015587358798,0.00474014064450291,0.809695202232444,"SLC13A3"
"SLC13A4",0.26857463159858,0.56167120447102,0.478170555051906,0.155056163136077,0.611820873982423,0,1.09132088876724e-10,0.00305339448112403,0.38512573142732,0.622480629106828,0.19813203976786,0.120162266116247,"SLC13A4"
"SLC14A1",0.251163479259476,0.917888193876284,0.273631887777967,2.69139076154103,0.683693323115231,0.19613388153383,5.0378009418683e-12,1.23270705464153e-06,0.120171562638846,0.852322343839229,0.573124298265885,0.099302398521489,"SLC14A1"
"SLC15A2",0.338641109742596,0.603976832947826,0.560685594660631,1.27367408149848,0.465700772314819,6.01265370416814e-12,0.00607692092087429,1.93463320488106e-10,0.52822230656483,0.47598028387387,0.180218688907033,0.198407684942497,"SLC15A2"
"SLC15A3",0.387227062490438,0.54071739597086,0.716135758486502,5.83889921180363,0.113037256412461,0.0835841178244226,0,1.13597808095283e-08,0.803378614403336,0.11262141389906,0.0300837829096642,0.237039332207924,"SLC15A3"
"SLC15A4",0.287883802001554,0.471221121453035,0.610931447881303,4.83380146494156,0.204108501079047,0.0830268443907956,1.54494318994923e-12,0,0.712864654528612,0.225406106424404,0.0459098603738318,0.157766344774714,"SLC15A4"
"SLC16A1",0.234192292517238,0.332266958554108,0.704831721867104,1.48163982172541,0.27685462066225,0.0464090209565408,9.51965483098995e-10,2.79398798252541e-09,0.676736354635256,0.268415110358458,0.0280636396527526,0.0764894893245047,"SLC16A1"
"SLC16A1.AS1",0.498404734741147,0.78993258100866,0.630945914529487,-1.09067919718618,0,0,0,0.00338703430131413,0.996612965698686,0,0,0.689681763697308,"SLC16A1.AS1"
"SLC16A10",0.672918153250231,0.982362375478808,0.684999924719477,-1.03991500609072,0.0736806535738354,5.25464497922267e-11,0.01366897443937,2.23230642137334e-09,0.912650369701942,0.06879428340619,0.0684736790950401,0.926865987294725,"SLC16A10"
"SLC16A11",0.474819633049772,0.667871952519,0.710944113252403,-0.0859821231795606,0.330925174133927,1.49698188147155e-09,8.76885166652643e-12,4.70930230311188e-08,0.6690747772673,0.35738960284042,0.160887580288553,0.289286624584418,"SLC16A11"
"SLC16A13",0.24057309218377,0.383770289659113,0.626867422169289,1.97397827789333,0.295649767416355,1.3707721468597e-09,0.037187005898652,0,0.667163225314221,0.309147085986648,0.0434760434596317,0.0971561844679813,"SLC16A13"
"SLC16A3",0.311533592652259,0.501412485820583,0.621311996533993,7.44390596050996,0.327965529761898,0.0860781753904364,2.57275590555222e-12,0,0.585956294845093,0.352261071425625,0.0802006701607201,0.14747328153693,"SLC16A3"
"SLC16A4",0.698356689873255,1.01372176735918,0.688903713385305,-1.25073525432124,0,7.26086383901375e-16,0.141749409822573,0,0.858250590177426,0,0,1.12775417272799,"SLC16A4"
"SLC16A5",0.188814151506712,0.320403114114324,0.589301861277604,3.99656177910144,0.417973407832062,0,8.06279340411805e-08,2.90312874035152e-08,0.582026482508717,0.431911100711678,0.0458962453678683,0.0603669307631531,"SLC16A5"
"SLC16A6",0.346903640013377,0.598534421508849,0.579588453975404,2.74362276966311,0.41436223575733,0.049448060503167,0,0,0.536189703739503,0.423957561021377,0.143464503585872,0.194929045146328,"SLC16A6"
"SLC16A7",0.728037297817534,0.966485930949538,0.75328287200442,1.52325772994334,0.00188880205708437,0.0912922225715588,0,0,0.906818975371357,0,0,0.870640410637859,"SLC16A7"
"SLC17A5",0.321489728311352,0.505514099649823,0.635965897952308,1.95592137013959,0.149952829831119,0.0026798809128466,0.0201160317187256,0,0.827251257537309,0.150896917743642,0.0376015667946407,0.211585542901806,"SLC17A5"
"SLC17A9",0.273074301569481,0.475883801436894,0.573825586718762,2.41252832894953,0.54170059445321,0,1.56093943869161e-10,0.0093874810108412,0.448911924379855,0.56757654309203,0.1307877808534,0.0996441889755457,"SLC17A9"
"SLC18A1",0.435631669121365,0.595734711642851,0.731251109944606,-0.544910712217498,0,0,0,0,1,0,0,0.389718837426448,"SLC18A1"
"SLC18A2",0.221756441662593,0.484244458906135,0.457943168133552,1.27211267688867,0.627476999209516,0,0,9.52429622387625e-12,0.37252300078096,0.636836020950476,0.153124352485228,0.087321142819341,"SLC18A2"
"SLC18B1",0.2569361398685,0.414537938623066,0.619813329322624,2.27674802709726,0.261909325170767,0.0211720537484828,2.6435249549174e-18,0,0.716918621080751,0.243440560788361,0.0407439296396395,0.12662312500275,"SLC18B1"
"SLC19A1",0.29801539656928,0.433257517909601,0.687848183240204,5.71526242527754,0.142444377497771,0.0296695283448197,0,1.83402288291579e-12,0.827886094155576,0.142062670915544,0.0258622592774491,0.156185981198223,"SLC19A1"
"SLC19A2",0.999041762999311,1.32794124748675,0.752323768005617,-0.380555699119899,2.29674062385121e-10,0.0761262048496403,0,0,0.923873794920686,0,0,1.77285214815126,"SLC19A2"
"SLC1A4",0.189851596557103,0.342717722218113,0.553959087170512,2.30225950215967,0.477496542840601,0.0436332497748132,1.18418757565167e-12,0.0710551551929571,0.407815052190445,0.536981066462212,0.0562915751196559,0.048538145396416,"SLC1A4"
"SLC1A5",0.200870153548336,0.549036931070225,0.365859092860628,4.78681560313161,0.549856522343059,0.242020342706031,0.000279535360551329,0,0.207843599590358,0.719691004849928,0.163203328585678,0.0635652811174678,"SLC1A5"
"SLC1A7",0.753654146306895,1.36820883054708,0.550832686853472,-0.0698569978661204,0.556867663760286,0.000131254535624265,1.21581991866569e-07,0.0108445856822678,0.43215637443983,0.559371790237952,1.0119057437303,0.797098144899557,"SLC1A7"
"SLC20A1",0.19387851440681,0.336090701465571,0.576863666746433,4.96694706676776,0.397768774060476,0.0559752361190698,2.88778652237355e-06,6.24843235325883e-08,0.546253039549609,0.422937331829916,0.0451232935332658,0.0615669656075661,"SLC20A1"
"SLC20A2",0.172090620585163,0.273752060476139,0.628636804727036,2.41283910525872,0.35174045898799,3.98343050766542e-08,9.78580269541583e-09,6.73624916421138e-10,0.648259490718277,0.344125420210306,0.0261402660400584,0.0498211843639345,"SLC20A2"
"SLC22A1",0.470600710129886,0.985806525101992,0.477376339217472,0.533126977396174,0.608711015726076,0,3.15131778644896e-10,0,0.391288983958792,0.622622989744953,0.632624904135863,0.38343925436077,"SLC22A1"
"SLC22A15",0.429673838863988,0.77285046231372,0.555959865221084,1.82953158735528,0.377083015157687,0.105807432703722,1.81097291184019e-12,9.54362665088216e-11,0.517109552041344,0.404191166635211,0.214398382688879,0.316039688171728,"SLC22A15"
"SLC22A16",0.492947964262085,1.10271553273884,0.447030942819621,-1.41395414608192,0.596844760569108,0,6.93890521471327e-12,0.031867048267689,0.371288191156264,0.627002968571781,0.753681831167498,0.448356865530019,"SLC22A16"
"SLC22A17",0.362513076323183,0.683395088841765,0.530459001304179,1.51329829867789,0.458939152575624,0.0395340496532484,1.05080940124137e-10,0.00781977686024019,0.493707020805806,0.4990955286493,0.221522402932068,0.222325297991186,"SLC22A17"
"SLC22A18",0.375589174794005,0.54997548752319,0.682919845183406,3.61145113072277,0.12534371923556,1.33590368134726e-10,8.98486757773372e-10,0,0.874656279732363,0.124401921316671,0.0376374489861704,0.264909718998176,"SLC22A18"
"SLC22A18AS",0.331855010152653,0.554813693215003,0.598137742833343,0.612767294390815,0.376330592023398,1.3151531839165e-09,0,8.41150663420494e-12,0.623669406653038,0.371549175587731,0.114461680450924,0.193604352180864,"SLC22A18AS"
"SLC22A23",0.236837769487442,0.369157813636389,0.641562390768522,2.56303440257742,0.418270707967105,1.85595819797721e-09,0.0189112828023772,0,0.562818007374559,0.392628638201907,0.0523568322757299,0.0809926669240858,"SLC22A23"
"SLC22A4",0.288225445915565,0.551437170832581,0.522680481405328,2.99170926231877,0.520032481981652,0.037028734737207,1.08767778228015e-10,9.4490845174776e-11,0.442938783077882,0.530889597676039,0.153608191948146,0.135732930237264,"SLC22A4"
"SLC22A5",0.167291059662446,0.262740271694918,0.636716475107769,1.70822893305017,0.378499945196916,7.38184198865108e-12,0,0.0228463823369889,0.598653672458714,0.392246188833294,0.0263595823239015,0.0408420453128286,"SLC22A5"
"SLC23A1",0.629969664454128,1.02743164226046,0.613149954256935,-1.06467166509348,0.0197677708701522,0,0,1.04359617107804e-12,0.980232229128804,0.215269492902794,0.231650169786273,0.844443644820685,"SLC23A1"
"SLC23A2",0.395343392388279,0.602444405685168,0.656232157950989,3.9532926924671,0.110722507587253,0.148774246585542,3.90272441026828e-10,0,0.740503245436933,0.104912689152166,0.032357054392447,0.276061828527579,"SLC23A2"
"SLC23A3",0.479838967492711,0.702564572771159,0.682982014877379,-0.634662273879129,0.27997182832098,0,4.99183540017308e-13,0,0.720028171678521,0.286245686238127,0.144252857112686,0.359694849518193,"SLC23A3"
"SLC24A1",0.236138876399348,0.356709305587994,0.661992475946487,1.82280576510514,0.141356419360819,0.0518743213666475,5.31644255566231e-11,0.0188494707271997,0.787919788492169,0.212703657362618,0.0249478221323895,0.0923412853598164,"SLC24A1"
"SLC24A3",0.451113319744793,0.710208752456246,0.635184117605739,0.126620215364761,0.208600730366798,0.0341436013959411,6.18229964702719e-09,6.62577434742404e-09,0.757255655429187,0.201296456531333,0.0972702233860829,0.385948532980561,"SLC24A3"
"SLC24A4",0.197397534649466,0.405129394390008,0.487245648878878,4.55432417396485,0.659553540549308,0,0,0,0.340446459450692,0.657237074952042,0.109043158504092,0.0568682951552267,"SLC24A4"
"SLC25A1",0.364620656298604,0.584772588599499,0.623525560888297,4.65281910152765,0.196485680556,0.0789447498042055,0,6.88737949265952e-12,0.724569569632907,0.205502345395384,0.0644739483509784,0.249264312041774,"SLC25A1"
"SLC25A10",0.406930122030753,0.562259754917196,0.723740439311153,0.626052764194646,0.11210696658858,0.0250640426444065,0,3.38549034790996e-10,0.862828990428464,0.110085152373414,0.0334113506369718,0.27009325390442,"SLC25A10"
"SLC25A11",0.273097822883508,0.479725333345525,0.569279552069867,5.12527588119462,0.24564949437848,0.101493210840513,7.17443888561767e-09,7.46593401864736e-10,0.652857286859974,0.265271580505565,0.0548080104705198,0.15180292902803,"SLC25A11"
"SLC25A12",0.344585809241445,0.496455820461327,0.694091588897562,2.23719313594298,0,0.0638684467640112,0,2.59202985060062e-12,0.936131553233397,0,0,0.254825716888864,"SLC25A12"
"SLC25A13",0.362950528674718,0.530665364461789,0.683953679627893,1.25495981766546,0,0,0,0,1,0,0,0.292628244219044,"SLC25A13"
"SLC25A14",0.298288421441673,0.421755000771735,0.707255209531267,0.951473572809514,0,0,0,0,1,0,0,0.215959270656224,"SLC25A14"
"SLC25A15",0.332609594376407,0.47310060031711,0.703042004498548,1.2331255810685,0,0.022994060483968,2.37763509424508e-11,0,0.977005939492256,0.0465982497764195,0.010135075219809,0.207363978251888,"SLC25A15"
"SLC25A16",0.531207082208197,0.803167948448457,0.661389791804282,0.948552933977008,0.109917820658096,0.0670353208364082,0.0117707183066859,0,0.81127614019881,0.0956741019964178,0.05677100319106,0.536607999134832,"SLC25A16"
"SLC25A17",0.200689669495232,0.290069525271658,0.691867473176578,1.86515227912054,0.278364857655762,2.77285568435868e-11,0.0551339403826874,0,0.666501201933822,0.231358333012416,0.0189814371987171,0.063062018732038,"SLC25A17"
"SLC25A19",0.281419214931426,0.483086144634645,0.582544579381926,2.01004083157631,0.338297690709173,0.0608682377282575,0,0,0.60083407156257,0.353428326288142,0.0773973007996057,0.14159278868322,"SLC25A19"
"SLC25A20",0.300795783393736,0.332740546250931,0.903994979820991,3.50099798865177,0,0,0,0,1,0,0,0.122594595988638,"SLC25A20"
"SLC25A22",0.167897961955743,0.238021933921316,0.705388613518474,3.52311860252853,0.0867093525483855,0,3.98382135804715e-06,0.00809529997648303,0.905191363653773,0.121513761828958,0.00683519173390366,0.0494151590989909,"SLC25A22"
"SLC25A23",0.236148347042306,0.455176841899014,0.518805715284385,3.39194377837466,0.541053096936649,0.00442781041667362,5.63541430805326e-11,2.64165750135265e-10,0.454519092326157,0.538304941118876,0.10961085028276,0.094011375541383,"SLC25A23"
"SLC25A24",0.694748972265831,1.13841136230677,0.610279372878057,2.21626795092304,0.035394768698157,0.107929675635461,3.0637847519372e-09,4.35227131879767e-10,0.85667555216737,0.0405775916647971,0.0469390874686824,1.10983452927122,"SLC25A24"
"SLC25A25",0.146869711859796,0.219194588296166,0.670042600054303,3.5294572854375,0.348729247832367,3.00538432390038e-35,4.55233107923195e-11,0.027856062516067,0.623414689606043,0.378924942668106,0.0181026526655826,0.0296710635171456,"SLC25A25"
"SLC25A25.AS1",0.187214750220939,0.303008492530367,0.617853145492866,3.4062624963207,0.320021956947754,1.01206174175852e-11,6.49477347040465e-10,0.00165792983748118,0.678320112555167,0.360062313464617,0.033792792770491,0.0600598308082655,"SLC25A25.AS1"
"SLC25A26",0.248291056619656,0.469708605056476,0.528606574260657,2.306439101484,0.445574444620123,0.0343994583725921,0.00145610123666141,0,0.518569995770623,0.446030025625669,0.0941718853129343,0.116961625667262,"SLC25A26"
"SLC25A28",0.337886797791217,0.496350349144738,0.680742540774737,4.56846619255984,0.109421500906465,0.0495191282534007,4.40494732407733e-11,0,0.841059370796085,0.136488086218043,0.0319278781105829,0.201996407849272,"SLC25A28"
"SLC25A29",0.243124710036839,0.66778324079399,0.364077286138187,3.99892378856313,0.779453646929531,4.27638871226028e-11,0,0,0.220546353027705,0.788540243257801,0.367514571636895,0.0985549470455416,"SLC25A29"
"SLC25A3",0.147380582706095,0.237721785254976,0.61997087287569,6.4431843450692,0.311911820191332,0.116074412177097,5.98617851266841e-11,5.74147505106601e-09,0.572013761830234,0.350430835901602,0.0172176816129436,0.0319152138089028,"SLC25A3"
"SLC25A30",0.369330161172305,0.62135045040599,0.59439912038526,1.90494941666209,0.217184666830429,0.105525986318388,2.66983657360436e-08,4.71923647069855e-09,0.677289315433582,0.264070470496521,0.0905153622301341,0.252254361548301,"SLC25A30"
"SLC25A32",0.407410577105465,0.564436657791165,0.721800349927312,1.75837037929723,0,0.0890268505047252,2.52189652902206e-08,0,0.91097312427631,0,0,0.291530673637883,"SLC25A32"
"SLC25A33",0.315184965956629,0.432217258823263,0.729228089629597,0.558865532307767,0.167140331364642,6.4637880218593e-12,1.03403650829494e-10,0,0.832859668525491,0.171636991510887,0.0326802624530108,0.157723112514896,"SLC25A33"
"SLC25A34",0.528792105258342,0.965421836866053,0.54773165994971,-0.256995879644599,0,0,0,0,1,0,0,0.988970633961912,"SLC25A34"
"SLC25A35",0.272594537237543,0.479666839983036,0.568299733304856,2.88994805479651,0.31151889618542,0.0645358566850606,1.4666315752596e-09,0,0.623945245662888,0.319618977776587,0.0686580899930549,0.146154217056643,"SLC25A35"
"SLC25A36",0.427671914114266,0.604346354706084,0.707660285834369,2.56335154754578,0.108474570393103,0.117065582399079,0,8.21991211626377e-08,0.774459765008697,0.109579322286855,0.0353227163935167,0.287025657883241,"SLC25A36"
"SLC25A37",0.462745887846882,0.926497562598065,0.499457210172534,9.31818590631434,0.427529303299226,0.192476405772085,4.46172652942495e-12,8.78457590017341e-13,0.379994290923348,0.519769685586261,0.357663516461917,0.33045571476739,"SLC25A37"
"SLC25A38",0.229451076837672,0.465056136020389,0.493383613430298,4.43359378026212,0.441052640691413,0.184313607539784,1.46635122298494e-11,0,0.37463375175414,0.533313674272829,0.0936955247806508,0.0819900600834617,"SLC25A38"
"SLC25A39",0.664905893978442,1.23042038062695,0.540389207174577,9.95903186013939,0.273402065001315,0.292107949721735,2.62246718841307e-11,0,0.434489985250726,0.368625682738121,0.394008142832436,0.674848861122839,"SLC25A39"
"SLC25A4",0.225233196164932,0.431010081915239,0.522570597801528,1.20336463568173,0.484159405401378,0,1.84681232508279e-07,4.01560091960792e-11,0.515840409877234,0.492866339826794,0.0949829456348585,0.0977324783241767,"SLC25A4"
"SLC25A40",0.414306045986864,0.683717237001671,0.60596109556011,2.1313809581967,0.224565227005357,0.10810520308066,7.59048367970405e-11,0,0.667329569838078,0.240874542874389,0.100366252700732,0.316308135148843,"SLC25A40"
"SLC25A42",0.146133891236108,0.276445125321339,0.528618079505805,3.58771999053156,0.645856574917912,4.18084783055874e-12,1.58399765348738e-11,0,0.354143425062067,0.65741221070081,0.0522624634483101,0.0272347874357245,"SLC25A42"
"SLC25A43",0.320287326732211,0.509332022997707,0.628837992253342,1.4120327971874,0.000453152918087584,0,0,6.5635398412707e-13,0.999546847081256,0.0672586045903585,0.0176223207363841,0.244386099505362,"SLC25A43"
"SLC25A44",0.18669686500219,0.3154469920093,0.591848613971522,5.45737503191848,0.355814791892935,0,2.62664602668844e-08,7.89603689268805e-11,0.644185181761645,0.362790929753054,0.0370830496140407,0.0651329832930733,"SLC25A44"
"SLC25A45",0.253772321984799,0.328466464437259,0.772597356078865,4.22366724951706,0.0819202925173394,0.00138915518951941,0,0,0.916690552293141,0.0530349677832223,0.00570687454428814,0.101899008570692,"SLC25A45"
"SLC25A46",0.52382466030433,0.696507201133968,0.752073574331324,2.73251729126215,0,0.0880330295409914,5.80831266015939e-10,7.36251051228916e-12,0.911966969870815,0,0,0.443040988745332,"SLC25A46"
"SLC25A5",0.221321649958699,0.417265814642978,0.530409255184413,5.6240102958246,0.47139127103291,0.085347740640203,0.00497534612156712,0,0.43828564220532,0.504505917210868,0.0796515313872579,0.0782287405183857,"SLC25A5"
"SLC25A5.AS1",0.194942711228874,0.282392112054594,0.690326333163253,2.60461473999564,0.287046574088947,0,3.20272436708246e-12,0,0.71295342590785,0.308099260058917,0.0248238893784186,0.0557471881816884,"SLC25A5.AS1"
"SLC25A51",0.257200263849494,0.397017558664661,0.64783095416376,2.00682640179424,0.211709147859262,1.73856534718858e-08,1.01988611364295e-07,8.29953038203901e-07,0.788289902813435,0.25002190349382,0.0390391898791562,0.117103889321588,"SLC25A51"
"SLC25A53",0.345642749099846,0.494323404553038,0.699223920850709,1.08862646604506,0.0772231754862288,0,3.12869052931067e-11,1.28620148933854e-12,0.922776824481198,0.137596725232954,0.0344530763302007,0.215938611930338,"SLC25A53"
"SLC25A6",0.333430717110103,0.631834845547681,0.527718152076722,8.56710013801236,0.380982801695308,0.158079062017487,1.59746782035438e-11,0,0.46093813627123,0.440367598888162,0.14747316419167,0.187413336459171,"SLC25A6"
"SLC26A1",0.359501642230002,0.621052006352737,0.578859159221228,1.14403660156146,0.197070493235294,4.466337813404e-10,0,1.45557463955785e-08,0.802929491762326,0.189724142246569,0.0744702269175023,0.318048226641874,"SLC26A1"
"SLC26A11",0.187369882662899,0.322660465441529,0.580702945452279,3.32708836859953,0.418393218568787,0,5.03494975170447e-10,0,0.581606780927718,0.411054835055561,0.04312912555396,0.0617939209007311,"SLC26A11"
"SLC26A2",0.546596293388208,0.902047276902878,0.605950826951012,1.28359913168354,0.206541380037215,0.0133894376728093,4.32594213712699e-08,0.000653137520114452,0.77941600151044,0.208514263818015,0.163467911978734,0.620497218202497,"SLC26A2"
"SLC26A6",0.251608750254911,0.383456563362905,0.656159717409212,2.9794695891997,0.135390186546592,0.0459483197080227,2.54357365805816e-10,8.73457880559214e-12,0.818661493482293,0.158975635938233,0.0223068685869826,0.118009403496681,"SLC26A6"
"SLC26A8",0.398788438786556,0.722036167655039,0.552310890577273,1.65014155613992,0.350962140519538,0,0,1.72896638618785e-11,0.649037859463173,0.378828836071568,0.203223808763208,0.333229041211537,"SLC26A8"
"SLC27A1",0.25965841694663,0.420856906033181,0.616975540199779,3.99254843802024,0.349646943788178,0,0.0190077648696758,7.06866440713009e-11,0.631345291271459,0.334323056870157,0.0591421220624739,0.117758994528606,"SLC27A1"
"SLC27A2",0.803259664776428,0.989184055373426,0.812042673365969,-1.62980035697392,0,0,0,0,1,0,0,1.13388015339687,"SLC27A2"
"SLC27A3",0.21060898629665,0.323110109309241,0.65181800330203,4.4620840434652,0.135385125929338,0,2.78426444727213e-11,0,0.86461487404282,0.120166903562842,0.0125065506594834,0.0915699486816433,"SLC27A3"
"SLC27A4",0.215827657719009,0.303743196117036,0.710559645378352,3.30064047283841,0.156970717730078,0.0648748507107501,2.88546419063494e-08,0,0.77815440270453,0.144394694990518,0.0124339452791114,0.0736768725728044,"SLC27A4"
"SLC27A5",0.685261942421656,0.94123731818303,0.728043745380272,0.417390102192917,0.179079726518157,9.66338557953179e-09,0.123649967791678,0,0.69727029602678,0.139530068976891,0.113339070851063,0.698952298902608,"SLC27A5"
"SLC29A1",0.284522929588341,0.654800855940483,0.434518261555544,3.05215763744979,0.739379356348517,3.02640276723298e-09,0,0.00409398559915627,0.256526655025924,0.757036842759497,0.335445198402804,0.107657672495874,"SLC29A1"
"SLC29A2",0.247557703794375,0.387395473710808,0.639030966012724,2.16424733576591,0.359300969253593,0,4.55064866332515e-11,0,0.640699030700901,0.365554458443136,0.0559127802450246,0.0970405730888458,"SLC29A2"
"SLC29A3",0.196081934787269,0.273311279591702,0.717430817638389,2.36034772665396,0.197062641829741,0,1.41035797849898e-11,0.00792919219498191,0.795008165961174,0.22347158503289,0.0166264085468579,0.0577741401600879,"SLC29A3"
"SLC29A4",0.504527707224702,0.639814503627861,0.788553095254861,-0.975015929655666,5.9214380646383e-12,0,0,2.17872052777676e-12,0.9999999999919,0,0,0.469147017046348,"SLC29A4"
"SLC2A1",0.114841520798752,0.325889194306181,0.352394380682828,4.2926275113913,0.693369131104191,0.051816740752907,5.35724766194784e-12,0,0.254814128137545,0.721900195868298,0.0711681776646624,0.0274163331471981,"SLC2A1"
"SLC2A11",0.371374089450616,0.563908597063482,0.658571426973313,2.25322772675632,0.269454295701903,0.0502331474754475,0.0294188958294382,0,0.650893660993211,0.266831682658835,0.0787677592137545,0.216428667345775,"SLC2A11"
"SLC2A12",0.35508683077946,0.718030197473745,0.494529104804738,-0.954182826630442,0.447462039615174,7.43090480313326e-09,1.4396609185345e-11,3.92129592288931e-09,0.552537949018229,0.457646224949739,0.246152457735712,0.291713789850501,"SLC2A12"
"SLC2A13",0.741702066713057,1.18336636632623,0.626772982415986,-1.06879738453847,0.00805874572992184,0.0471553165921065,0,0.00383835746173628,0.940947580216235,0.00170329087601387,0.00221364210628842,1.29741294396978,"SLC2A13"
"SLC2A14",0.251737642902824,0.490432549151772,0.513297176825267,3.21500691925353,0.565022173306655,1.34341942951006e-10,5.00590643489884e-10,0,0.434977826058412,0.56911878165827,0.13616110219953,0.103087902731902,"SLC2A14"
"SLC2A3",0.22373804634235,0.435455217401377,0.513802653869965,6.81118606189775,0.604314163586959,0.0126461489178769,9.08826788423838e-11,0.00482203354365141,0.37821765386063,0.616342149705049,0.113369399426986,0.0705696666927641,"SLC2A3"
"SLC2A4RG",0.325908878967146,0.53130305777462,0.613414273074628,5.55718789948287,0.284425656127311,0.107289572786964,0,7.06371413293898e-11,0.608284771015088,0.305001593354221,0.0766947364517479,0.174762102210326,"SLC2A4RG"
"SLC2A5",0.362485240245867,0.722548056594694,0.501676306423449,0.23921068354896,0.502810798521943,0.079992353709478,0,9.1348368858579e-13,0.417196847767666,0.551621537457649,0.26304350894149,0.213811528579023,"SLC2A5"
"SLC2A6",0.225247030805647,0.381392218765417,0.590591574035728,4.24992477076613,0.387871890064026,6.08535115782751e-10,0.00353575528069412,0,0.608592354046745,0.383265993738647,0.0564377350635522,0.0908170070361023,"SLC2A6"
"SLC2A8",0.398412951551416,0.643918329369773,0.618732117691629,1.51682511233604,0.219750349597894,0.0267262559901427,1.0327176389078e-09,1.89865529546803e-08,0.753523374392692,0.205105899495741,0.0821673549869446,0.318442062825783,"SLC2A8"
"SLC2A9",0.320675575515305,0.482406537733139,0.664741354920647,0.779960184301628,0.296388144768913,0,0,0,0.703611855231087,0.294711911720961,0.0700895734444295,0.167734452856862,"SLC2A9"
"SLC30A1",0.52580174324643,1.02053316969759,0.515222590366402,0.495476037573537,0.459259030998245,0.0125155833644164,0.0252163591426552,0,0.503009026494683,0.445979188089576,0.448538679034609,0.557200357703848,"SLC30A1"
"SLC30A4",0.743806366768302,1.05450276118275,0.705362180307651,-0.91611822778787,0,0.0803003131159291,0,0,0.919699686884071,0,0,1.13660706427359,"SLC30A4"
