"","Symbol","Obermoser_F_pvalue","Gosch_F_pvalue"
"629","LCOR",0.0215368713140111,3.52395001541751e-06
"630","LCOR",0.36201343710794,3.52395001541751e-06
"631","LCOR",0.942883884511378,3.52395001541751e-06
"632","LCP1",0.0477814378405994,6.36160325130895e-07
"633","LDHB",0.0469723296429038,9.78756488520039e-10
"634","LDLR",0.0228182729158307,0.000310096836788441
"635","LEF1",0.00729826512652443,6.76128629528448e-14
"636","LEF1",0.0155936050403908,6.76128629528448e-14
"637","LGALSL",0.0248166082347671,5.45416208682978e-10
"638","LILRA2",0.0328979118999326,8.8832366449736e-11
"639","LILRB2",0.00276113742655105,7.45501164467073e-07
"640","LILRB2",0.022469152038607,7.45501164467073e-07
"641","LILRB3",0.413523580031281,2.41707236974836e-08
"642","LILRB3",0.0182768084593313,2.41707236974836e-08
"643","LIME1",0.0316321370758567,0.00328165323422277
"644","LIMK2",0.00486145974065665,1.4781853155322e-06
"645","LIMK2",0.000981094766391345,1.4781853155322e-06
"646","LIMK2",0.414698161825847,1.4781853155322e-06
"647","LIMK2",0.00825002436480777,1.4781853155322e-06
"648","LIN7A",0.0012915009782209,6.57263567454999e-07
"649","LINC00324",0.0489908698891015,0.0269620727775195
"650","LINC01002",0.0336194140812278,0.0363025636979126
"651","LINC01002",0.225822041293342,0.0363025636979126
"652","LITAF",0.000974994143463197,7.89894846140982e-11
"653","LMNB1",0.00242762649882396,8.31105303091186e-05
"654","LMO4",0.0167512057663316,1.92212914403022e-05
"655","LMO4",0.360346217010929,1.92212914403022e-05
"656","LPCAT2",0.0292701176577281,1.4890485770943e-05
"657","LRG1",6.70625816883939e-06,1.01579649255242e-08
"658","LRP8",0.000704075615607597,0.000498006848755277
"659","LRRK2",0.00135322250033332,8.53454747258105e-09
"660","LRRK2",0.00237645750523252,8.53454747258105e-09
"661","LRRN3",0.055637056239474,6.09248111333545e-10
"662","LRRN3",0.0370321648810399,6.09248111333545e-10
"663","LTB",8.24873769611165e-05,2.65922664763833e-12
"664","LTB",0.00123878901965438,2.65922664763833e-12
"665","LY9",0.00362418850024479,2.14077352160412e-10
"666","LY9",0.00822129208728973,2.14077352160412e-10
"667","LY9",0.975812028253716,2.14077352160412e-10
"668","LY96",0.0450587885429979,4.96863766563727e-06
"669","MAEA",0.0357840700286621,6.89424644953613e-07
"670","MAEA",0.472388965744834,6.89424644953613e-07
"671","MAEA",0.0127130409895156,6.89424644953613e-07
"672","MAK16",0.0345419061763317,4.82382544247327e-05
"673","MAL",0.00168511587478736,1.12928509141634e-11
"674","MAL",0.00168876314902787,1.12928509141634e-11
"675","MALT1",0.0109169286382174,4.18812143690042e-10
"676","MAN1C1",0.0412168643561202,8.36576042622966e-09
"677","MANEA",0.319545956369648,7.56275504370643e-05
"678","MANEA",0.0393013016321994,7.56275504370643e-05
"679","MANEA",0.102610668497848,7.56275504370643e-05
"680","MANSC1",0.0161658035653527,4.96036305925124e-07
"681","MANSC1",0.0060149627388615,4.96036305925124e-07
"682","MAP1LC3B",0.0387686122315543,1.97566022299899e-10
"683","MAP2K3",0.420417319367767,9.84922484941429e-07
"684","MAP2K3",0.0777810558011766,9.84922484941429e-07
"685","MAP2K3",0.565843715892131,9.84922484941429e-07
"686","MAP2K3",0.508293714487734,9.84922484941429e-07
"687","MAP2K3",0.0431742915381386,9.84922484941429e-07
"688","MAP2K7",0.00904984340780679,0.00270469794937195
"689","MAP3K5",0.039947555620863,1.26450758943147e-08
"690","MAP4K5",0.0367766988096844,6.93496701061206e-07
"691","MAP4K5",0.436678787834644,6.93496701061206e-07
"692","MAPK1",0.00550612310532551,1.38162716317024e-09
"693","MAPK1",0.256468392690584,1.38162716317024e-09
"694","MAPK1",0.209185931858718,1.38162716317024e-09
"695","MARS2",0.0399860374131327,3.50410669667127e-05
"696","MARS2",0.470060880015696,3.50410669667127e-05
"697","MATR3",0.0154085606671716,1.83171886369237e-06
"698","MATR3",0.626138606955015,1.83171886369237e-06
"699","MATR3",0.671945616881136,1.83171886369237e-06
"700","MBD6",0.0300703649922271,2.06315211546225e-05
"701","MBNL3",0.0568790337782208,3.00874040779885e-09
"702","MBNL3",0.9116666041782,3.00874040779885e-09
"703","MBNL3",0.327187242064295,3.00874040779885e-09
"704","MBNL3",0.879276044226453,3.00874040779885e-09
"705","MBNL3",0.044425087319487,3.00874040779885e-09
"706","MBOAT7",0.0417858918739652,1.24222948333318e-08
"707","MCCC2",0.0203051877381371,3.6881786495729e-06
"708","MCM3",0.0538697212962896,0.0445813342011801
"709","MCM3",0.0175588594988819,0.0445813342011801
"710","MCTP2",0.0383118058088141,1.1863652957433e-07
"711","MDH2",0.0242672690595047,0.0226082540768186
"712","MED17",0.00674334748217271,0.0183754056568107
"713","MEFV",0.555882654299811,3.59103687909039e-08
"714","MEFV",0.0229166606514004,3.59103687909039e-08
"715","MEGF9",0.00210225647957971,9.42954258217061e-13
"716","MEGF9",0.122026905314203,9.42954258217061e-13
"717","METTL16",0.0418206756278964,2.32887012834176e-08
"718","METTL23",0.0294449995708266,0.000174498831438934
"719","METTL23",0.243713896441893,0.000174498831438934
"720","METTL23",0.278446030446177,0.000174498831438934
"721","METTL23",0.608139283389172,0.000174498831438934
"722","MGAM",0.00638571579795085,1.33279257185463e-11
"723","MGAM",0.000433887590383805,1.33279257185463e-11
"724","MGST1",0.0803595030904079,1.65498867014816e-05
"725","MGST1",0.010153462215906,1.65498867014816e-05
"726","MGST1",0.256106560151175,1.65498867014816e-05
"727","MIDN",0.0110428747368583,2.76876303128986e-08
"728","MIEF1",0.0225631960684345,0.0018105377278465
"729","MIER1",0.0250988540656721,0.00286354817964482
"730","MLF2",0.0214844362617316,1.62589053307471e-06
"731","MLH3",0.551113318193764,0.00173348017987281
"732","MLH3",0.00238207651840582,0.00173348017987281
"733","MME",1.4918804765436e-06,1.50605263097076e-08
"734","MME",0.686008617225162,1.50605263097076e-08
"735","MME",0.0976256733393464,1.50605263097076e-08
"736","MMP25",0.0270502067690647,1.51041545107699e-08
"737","MMP9",0.000134990560527834,0.00024294729722627
"738","MORC2",0.00138193973025746,3.6832682873387e-11
"739","MOSPD2",0.01236898776036,3.99871849928225e-06
"740","MOSPD2",0.186493214926242,3.99871849928225e-06
"741","MPP1",0.0368710679484512,1.98074092304133e-08
"742","MPST",0.185448715642862,1.33069515392088e-06
"743","MPST",0.0274365637503458,1.33069515392088e-06
"744","MPST",0.775824387623784,1.33069515392088e-06
"745","MPZL1",0.00698731295825179,4.69952960278565e-15
"746","MPZL1",0.0195420472847325,4.69952960278565e-15
"747","MRPL42",0.289174820008577,0.00510680578324687
"748","MRPL42",0.0322487946235087,0.00510680578324687
"749","MRPL52",0.138558162248232,0.0291768111605212
"750","MRPL52",0.00906994014943553,0.0291768111605212
"751","MRPL55",0.022111365170114,0.0411430230440969
"752","MRPL55",0.989984857728841,0.0411430230440969
"753","MRPL55",0.606150332441316,0.0411430230440969
"754","MRPS18B",0.00503888224700427,4.40859745365501e-06
"755","MRPS18B",0.024195825379454,4.40859745365501e-06
"756","MRRF",0.426201166705209,0.000339853797973114
"757","MRRF",0.00119711766948121,0.000339853797973114
"758","MRRF",0.276606087522968,0.000339853797973114
"759","MSMO1",0.0278067899128872,0.0231038596352857
"760","MSMO1",0.694938575223348,0.0231038596352857
"761","MSMO1",0.0472341018027194,0.0231038596352857
"762","MSRB1",3.74471944041347e-05,2.31376230485178e-07
"763","MSRB2",0.0109716700011136,6.91624148703123e-10
"764","MTAP",0.00790557679670603,0.000159597350597758
"765","MTHFS",0.00428402734117109,1.25001801813051e-06
"766","MTMR12",0.0306661458699129,0.0265619224014664
"767","MTMR12",0.415995204504524,0.0265619224014664
"768","MTMR12",0.360274760461924,0.0265619224014664
"769","MTMR3",0.0185467780376955,3.194314426383e-12
"770","MTMR3",0.410440947498788,3.194314426383e-12
"771","MTMR3",0.0235741067933944,3.194314426383e-12
"772","MTMR3",0.0139897167749772,3.194314426383e-12
"773","MTR",0.212332099272744,1.17106895498099e-09
"774","MTR",0.00731073481029969,1.17106895498099e-09
"775","MTX1",0.0831569749643835,1.60777838663127e-06
"776","MTX1",0.00459178027587279,1.60777838663127e-06
"777","MVP",0.418468515601132,0.000724062566706468
"778","MVP",0.0166805325714837,0.000724062566706468
"779","MX2",0.0354194266757638,0.000113723687461346
"780","MXD1",0.00218761343424959,6.762939204548e-10
"781","MYADM",0.256413000898682,1.28020808231966e-05
"782","MYADM",0.0197863975752564,1.28020808231966e-05
"783","MYO1F",0.00104460077957564,1.48413787122787e-09
"784","MYO5A",0.0174901224283916,0.00296063707982346
"785","MYO9A",0.0257324649936884,0.000112970762613117
"786","N4BP2L2",0.00120551109597278,0.0181566903452281
"787","N4BP2L2",0.439037818980612,0.0181566903452281
"788","NAA15",0.013071095623569,2.28310707202432e-06
"789","NAA35",0.000204162393666238,0.000138388531025528
"790","NAA35",0.685303135362367,0.000138388531025528
"791","NABP1",0.00695432807211668,2.25565785304305e-08
"792","NADK",0.00296696313365628,3.05353699666029e-10
"793","NAMPT",0.27725056866965,5.41553597447933e-07
"794","NAMPT",0.0113307090058601,5.41553597447933e-07
"795","NARF",0.0066963210122157,0.000356325614746416
"796","NAT10",0.0188107933788284,5.58982555623332e-08
"797","NBPF1",0.400366046768578,0.00319479469460236
"798","NBPF1",0.00539889237759571,0.00319479469460236
"799","NCF1",0.0584074092426019,2.06210470450741e-05
"800","NCF1",0.0259985741281223,2.06210470450741e-05
"801","NCF4",0.000722177559673926,1.18887385915858e-05
"802","NCF4",0.0147836363321852,1.18887385915858e-05
"803","NCF4",4.32401861197311e-05,1.18887385915858e-05
"804","NCOA4",0.00488185424690037,1.04581583564538e-07
"805","NDEL1",0.00387086993749777,1.99702830262843e-12
"806","NDEL1",0.0111598769864311,1.99702830262843e-12
"807","NDUFB8",0.0166239967790107,0.0100993389615543
"808","NDUFS3",0.0192235025020112,0.00445850750399419
"809","NEDD9",0.0873490235054434,3.61879094766916e-12
"810","NEDD9",0.00545293601689943,3.61879094766916e-12
"811","NEDD9",0.718857190929425,3.61879094766916e-12
