"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"MIR3680.1",-0.201701846791846,-0.90531475723944,-0.696794352881569,0.488276162589526,0.608867846832944,-5.21459360871799
"UBR7",-0.0286339213591331,4.56440282055975,-0.696735400953717,0.488312830482166,0.608867846832944,-6.41113615179356
"DNASE1L3",-0.16218130206723,-0.504102113521471,-0.696393478479343,0.488525534982875,0.609086724445366,-5.30422630936806
"CDR2L",0.144623620906727,-0.312083097941716,0.69601831951225,0.488758974084802,0.609331418399196,-5.35932024459943
"MPND",-0.0352663972132452,3.85597499513313,-0.695846581095344,0.48886585717609,0.609388539206905,-6.2921319829401
"DNAJC27.AS1",-0.132606510505938,-0.120724430989034,-0.695825211627377,0.488879157574738,0.609388539206905,-5.35309363364015
"CENPO",0.0520940161612797,3.16595245799881,0.69503364078729,0.48937197316918,0.609956442943927,-6.14240715072869
"ANXA1",0.0460989658738247,7.30396070592055,0.694473653148158,0.489720774889808,0.610344774119321,-6.4459673349313
"C9orf153",-0.148972956612395,-0.196386067898478,-0.694210648468898,0.489884640833948,0.610502576125586,-5.33354775254707
"PA2G4",-0.0256779081851235,5.97778907844835,-0.693763067919337,0.490163576689589,0.610803745313691,-6.50596839383697
"ANKRD55",-0.0579634555523179,2.84278563413778,-0.693631973829209,0.490245292123732,0.610854439897324,-6.0744320000562
"LRRC39",-0.173972613624607,-1.18699587121715,-0.693578216610944,0.490278803002587,0.610854439897324,-5.18589400089837
"LOC100507670",-0.129396262100547,-0.298219710126219,-0.693458900690737,0.490353186001838,0.610883112108687,-5.35532182188053
"ARRDC1",0.027090712237396,6.46755040441597,0.693363837347867,0.490412454087049,0.610883112108687,-6.49499465627726
"PRRG1",-0.182702189104196,-1.66057263096767,-0.69336193917055,0.490413637562633,0.610883112108687,-5.10437821085516
"S1PR3",0.0685603080521173,3.87546631875085,0.693180943528698,0.490526491932894,0.610977251579891,-6.32661914359196
"COLQ",0.070061672153809,3.27830278332641,0.693071476804243,0.490594753528678,0.611015838253781,-6.15491987561359
"SLC1A4",-0.0706188550981965,3.81383306982916,-0.692540521191956,0.490925922483264,0.611381834618406,-6.30568835687407
"KIAA0907",0.0190654460134168,5.74670546862113,0.692477422467973,0.490965286735113,0.611384399688608,-6.50719184139862
"CIAO1",-0.0175646165511356,6.22017591444101,-0.69204098355075,0.49123760737673,0.61167703595937,-6.50391411142672
"LOC102724568",-0.156892649415432,-0.640384806992063,-0.691445276814732,0.491609438606671,0.612093526500398,-5.31296686858227
"EXOC7",-0.020031667095298,7.31080859648993,-0.691271660497634,0.491717836362606,0.612181982691184,-6.44487759540037
"LINC00689",0.268178022958863,-2.1356025654559,0.690469549945198,0.492218806120906,0.612759135094229,-5.01512667542406
"PID1",-0.0598983234855583,4.35595321960837,-0.690243418512182,0.492360090316486,0.612888464240991,-6.38675304068734
"RUFY4",-0.1103215010052,1.90680991638762,-0.690173548269951,0.492403748895978,0.612896258878726,-5.84202433454363
"NRIP3",0.106691237174863,0.274224014263966,0.689974585849276,0.492528082636685,0.613001779687324,-5.48055952417148
"MIR3140",-0.152883872498563,-0.246790772962125,-0.68991818493069,0.492563331301627,0.613001779687324,-5.33951709225004
"PRSS41",0.151196110695062,-0.210892412631448,0.689736333276129,0.492676991841187,0.61309667572401,-5.37245973892668
"LOC101926922",-0.169911410432662,-1.25497730484479,-0.689591041976244,0.492767811828014,0.613163136288005,-5.17291301533612
"NEDD1",0.0255958790103725,4.86043845627158,0.689409694183143,0.492881183194428,0.613257645868013,-6.44939043899591
"LOC647859",-0.200102761945529,-0.985488340852283,-0.688799064382419,0.493263029452255,0.613686160304638,-5.21273876570552
"SYNGR1",-0.0770665727480842,2.91621533835473,-0.688575522559584,0.493402857748119,0.613813529348256,-6.09727677541894
"PCBD2",-0.0402277862576417,2.99202101978424,-0.688090319726716,0.493706433003779,0.614144571574872,-6.11649751459909
"LOC102723510",0.189294079520674,-1.28368231813283,0.687840238156327,0.493862940606142,0.614292633090016,-5.18998629035734
"RP11.362F19.1",0.0777089756707905,2.78538852456178,0.687444119572723,0.494110897514785,0.614554412944511,-6.02668621705086
"ERAP1",0.0241762869808877,7.07393546564316,0.686826183625889,0.494497840490387,0.614989004992939,-6.46574224877141
"LINC00278",0.187387990847888,-0.660937986452451,0.68661181311637,0.49463211502203,0.615079954296242,-4.9381387722171
"CMTR1",0.0584631114791874,6.28595800279945,0.686589598381388,0.49464603072942,0.615079954296242,-6.50690203307147
"SAMD4A",0.0859742472890879,2.89500877160953,0.68630879412443,0.494821949975721,0.615252024744108,-6.0891468940864
"ZNF587B",-0.0311572275864567,4.47431512508318,-0.686181014106681,0.494902013365227,0.615304892811615,-6.40965161635309
"TSNAXIP1",-0.170826006354176,-1.14875611919602,-0.685955582302706,0.495043279884048,0.615433840098586,-5.18757474415825
"OLFML2B",0.138062637302605,-0.218702403277915,0.684734487897424,0.495808859420886,0.61633884989752,-5.37491663400798
"LOC101928189",0.072852564798128,3.2038598583909,0.684603781092645,0.495890845837074,0.616394013835708,-6.16177672485902
"CYB561D2",-0.0344224577892005,4.23601216633797,-0.684491688799422,0.495961162107896,0.616434664476437,-6.3736935624773
"NUDT6",0.139692956589871,-0.509082836559727,0.684082874556912,0.496217660178242,0.616705780654869,-5.34533466807387
"LSM12",-0.0342952882376935,3.70952372492793,-0.6840240864497,0.496254550935165,0.616705780654869,-6.2893874498516
"SON",0.0175938415904762,9.26205227193659,0.683175131214437,0.49678745459042,0.617321221721313,-6.27523233864639
"HLA.L",0.0710214098205029,2.9935435277506,0.683035268072305,0.496875278962257,0.617383544117697,-6.12268205466417
"PTGES2.AS1",0.117375768436724,0.0432135347862475,0.682902925317975,0.496958388836361,0.617439999593595,-5.47284295173418
"UBTD2",0.0380751978146903,3.11211193122754,0.682811674520959,0.497015697797296,0.617464392904783,-6.1400277555723
"SNORD3B.1",-0.280289015639477,-2.26600434109479,-0.682566555556564,0.497169659616969,0.617608849500683,-5.01094612202563
"ANXA7",-0.0189058088499054,6.24525264144789,-0.682418172085716,0.497262873462093,0.617677825767034,-6.51024396295432
"DQX1",0.160285013513468,-0.948988471137475,0.681788261655829,0.497658686315828,0.618122638122782,-5.2109133498699
"MIR1203",-0.136886280483016,-1.13684142098026,-0.681651653315081,0.497744548650296,0.618182434664269,-5.24048656686651
"LOC101927520",0.0634744974041499,2.3101251760828,0.681110035307645,0.498085050690594,0.618558452357971,-5.95750115390786
"LOC728715",-0.102188679768616,0.302201155840287,-0.680944810478238,0.498188948718301,0.6186127949199,-5.47530078468506
