"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NDUFB7",0.0545321796342044,3.40091865074113,0.460334139999522,0.646726173953172,0.999989421440371,-4.83277199060231
"PARP2",0.0783761139478742,2.01778092075879,0.460182671532432,0.64683433980254,0.999989421440371,-4.73219909664321
"MTURN",0.0448288780215993,7.11018489297292,0.460144369349303,0.646861693160198,0.999989421440371,-4.95774747227734
"SYTL2",-0.0694918339500168,4.50697720160411,-0.460141175897159,0.646863973773861,0.999989421440371,-4.92685449497789
"PRIM1",-0.0613278793315661,2.8878749526639,-0.460042822421433,0.646934214870432,0.999989421440371,-4.79061833557258
"HDGF",-0.0515787081188481,8.34351226777813,-0.460002763950247,0.64696282434796,0.999989421440371,-4.90751968338685
"PRTFDC1",0.1393179225515,0.712124652680163,0.459982959090412,0.646976969036117,0.999989421440371,-4.66550073663302
"OAZ1",-0.0564020770466591,10.1912747498725,-0.45996895512029,0.646986970790727,0.999989421440371,-4.8338067969244
"LINC00896",-0.0709481119898632,2.04877388533678,-0.459933766524136,0.647012103073066,0.999989421440371,-4.72691748462405
"MIR3677",0.161217205792546,-0.355818577509598,0.459914254091206,0.647026039355454,0.999989421440371,-4.6381569298446
"UROS",-0.0461851840816179,4.04608566934159,-0.459871421133187,0.647056632201373,0.999989421440371,-4.88706091436869
"ITGB3BP",-0.0724613816315389,2.24853018053676,-0.459846414741468,0.647074492951457,0.999989421440371,-4.74044524167179
"UBE2N",-0.0355515345891959,5.46893483060575,-0.459822440599982,0.647091616614546,0.999989421440371,-4.97209326967032
"ITSN1",0.0579671045016896,3.48222980282039,0.459749311219427,0.64714385085827,0.999989421440371,-4.83486563928248
"MET",-0.401831163479391,-2.57349729295911,-0.459219075613239,0.647522636238779,0.999989421440371,-4.61072768719899
"RPGR",0.0723649148125762,4.30198667474828,0.459183488665911,0.647548061893367,0.999989421440371,-4.90581246923691
"CYYR1",-0.226909153583397,-0.857814000245999,-0.459180195492259,0.647550414774353,0.999989421440371,-4.6279392981422
"RP11.408H20.2",-0.250305071180344,-1.38803249056331,-0.45917896568319,0.647551293439654,0.999989421440371,-4.62107445405439
"GINM1",0.0449936661891699,4.02538350940435,0.459144704263346,0.647575772498728,0.999989421440371,-4.88100661950359
"EAPP",-0.0445611875116656,4.75952624590395,-0.45909928512222,0.647608224113809,0.999989421440371,-4.9398288116474
"C7orf73",-0.0679244348050148,7.8747414705212,-0.459065571287242,0.647632312823316,0.999989421440371,-4.92876304917615
"LINC00540",-0.173849405492089,-0.393827181061874,-0.458910212952696,0.647743322029201,0.999989421440371,-4.63557972678714
"RNF138",-0.0441062375772923,5.5684539259773,-0.458770650021687,0.647843051667953,0.999989421440371,-4.97480665843984
"BAZ1A",0.0698504010891403,7.33728009876146,0.458768070362593,0.647844895115585,0.999989421440371,-4.95098826371563
"SNORD89",-0.161981896596249,-0.0715830796328675,-0.458598507617763,0.647966071019704,0.999989421440371,-4.6404888295609
"CCDC109B",-0.0378204088359801,5.54863329319561,-0.458588741939972,0.64797305023002,0.999989421440371,-4.97544160297463
"BIN3.IT1",-0.0905104747127301,2.0262732557836,-0.458477188009591,0.648052776416216,0.999989421440371,-4.72360081990057
"BMP1",-0.0752570403868322,2.43976240772025,-0.458353856097107,0.648140924978009,0.999989421440371,-4.75207181780223
"LOC102723863",0.0574514718848107,4.10439630594883,0.458343196677267,0.648148543782384,0.999989421440371,-4.89311400459979
"C17orf53",0.16883525421276,-0.645264079223688,0.45832226732867,0.648163503112496,0.999989421440371,-4.63111417474646
"MGC70870",-0.121824132649025,2.34978520579043,-0.458232489881067,0.648227673525117,0.999989421440371,-4.7532156211432
"SPC24",-0.208091123490512,-0.2939787261068,-0.458193647657039,0.648255437689779,0.999989421440371,-4.63934408522854
"CD22",-0.0748554387199567,5.77626737744562,-0.458147848998953,0.648288174909521,0.999989421440371,-4.97791323980319
"QKI",-0.0449467134431849,8.20762759317963,-0.457607614220831,0.64867439114616,0.999989421440371,-4.91412084215331
"TBCCD1",0.0433965613853853,3.65950037620062,0.457449081236145,0.648787745413197,0.999989421440371,-4.85799425330893
"MIR106B",-0.297263426117607,-1.50433344558869,-0.45739507752783,0.648826361047683,0.999989421440371,-4.61703620938285
"CXorf23",0.0478430832945005,4.61017053234844,0.45738146463153,0.648836095172735,0.999989421440371,-4.92785503305907
"TMEM187",0.0718151755193253,2.3353458807042,0.457338423774453,0.64886687264772,0.999989421440371,-4.75085869278349
"MTBP",-0.0701754185268322,2.44504943320211,-0.457269791200193,0.648915951407747,0.999989421440371,-4.75416316200892
"ZSWIM8.AS1",-0.0678769659619292,3.01386575345183,-0.457182450329249,0.648978410616161,0.999989421440371,-4.80213443954412
"NDUFA4",0.0451700973410354,4.34313435162509,0.457000986664105,0.649108186987119,0.999989421440371,-4.9142017902597
"GAS2L3",-0.0944741730588841,1.85778131358115,-0.456922664786715,0.649164203376636,0.999989421440371,-4.71695419654423
"ARHGAP5",0.0398716177428797,6.18992095461992,0.456915402503255,0.649169397518533,0.999989421440371,-4.97815530291025
"MFSD9",0.0633169186023057,4.25277531044887,0.456773791464848,0.649270684274026,0.999989421440371,-4.90382222881373
"B9D2",-0.068594231450287,3.05264302828094,-0.456772880982298,0.649271335514642,0.999989421440371,-4.80208355000322
"PQLC3",-0.0384930393492819,4.78740932496094,-0.456692520553963,0.649328815976318,0.999989421440371,-4.94361898833794
"DOCK2",0.028933712828195,8.79870005979339,0.456512476756115,0.649457606019338,0.999989421440371,-4.88713595263578
"BTNL8",-0.10719102403186,3.73619930886131,-0.45611946521021,0.649738774660331,0.999989421440371,-4.85031315423379
"TRIM68",0.0473595728817502,3.64923907383473,0.4560547668191,0.649785066124486,0.999989421440371,-4.85665912858801
"LOC100335030",-0.225758437567861,-0.878407091742417,-0.456020270520893,0.649809748665424,0.999989421440371,-4.62978829896163
"FAM132A",-0.140365594261,0.125651092651434,-0.455839071580065,0.64993940526541,0.999989421440371,-4.64803404935225
"PSMC3IP",-0.140521206784174,0.699106675466505,-0.455744701517644,0.65000693589641,0.999989421440371,-4.66634819845043
"SDC3",-0.154054336779556,2.1357712847337,-0.455639004253643,0.650082575690399,0.999989421440371,-4.73197689092797
"PARK7",0.0387181475026281,5.28093346723589,0.455610456576111,0.650103005805314,0.999989421440371,-4.96757511617356
"FOXD2",-0.125927945798634,0.035942073294311,-0.45551200192623,0.650173466832092,0.999989421440371,-4.64900566961759
"EPS8L1",-0.138679585512103,0.129203001751299,-0.455416064032467,0.650242129767128,0.999989421440371,-4.65276670467652
"DHX40",-0.0347510119013181,5.64952550126852,-0.455408894814782,0.650247260911868,0.999989421440371,-4.97647980617914
"OGFRL1",0.0550755291782838,9.13070092203211,0.455378055761177,0.650269333199232,0.999989421440371,-4.87463310162177
"LOC102723610",0.136880729459862,0.754057624817998,0.455364478635818,0.650279050789202,0.999989421440371,-4.67031487345035
"SLC39A9",0.0299756510914433,6.07971064009125,0.455362410578488,0.650280530970392,0.999989421440371,-4.97986396538384
"CALCOCO1",0.0330587738194827,7.23726277793274,0.455273727819407,0.650344005659045,0.999989421440371,-4.95419029031051
"SNX4",-0.0469410382765858,4.03566170766614,-0.455084685862941,0.650479321099538,0.999989421440371,-4.88782214161328
"PYGB",0.0354379418724831,6.61199542572524,0.455042357736372,0.650509621008821,0.999989421440371,-4.97208133453437
"IL7",0.151118403282149,0.283486343148533,0.454989064753,0.650547770774155,0.999989421440371,-4.65129122902097
"CYTL1",0.365062039180766,-2.07857098292376,0.454849728140535,0.650647519265232,0.999989421440371,-4.61073847940404
"SSRP1",-0.0390147994797383,5.56576413048761,-0.454576113157518,0.650843413752101,0.999989421440371,-4.97630650118011
"ZNF275",-0.0421488254182378,4.89865852428307,-0.454555079219061,0.650858474008334,0.999989421440371,-4.95066011519382
"ANKRD22",0.255594289616501,1.91248645239039,0.454299870514871,0.651041214512919,0.999989421440371,-4.71487145725595
"TREML2",-0.0776140963533134,6.30393725032186,-0.45428317572448,0.651053169454104,0.999989421440371,-4.97943616936916
"MIS18BP1",0.0343721082091859,6.16488265910825,0.454245683030365,0.651080017861462,0.999989421440371,-4.98003251592291
"LOC100379224",-0.193817792719666,-1.18644078158399,-0.454231611472995,0.651090094581442,0.999989421440371,-4.62503996403653
"PAM",0.0827893158706674,4.61331386471614,0.454202343107411,0.651111054028425,0.999989421440371,-4.92981316515345
"IKBKG",0.0394583288084798,5.46204184063791,0.454200650846357,0.651112265886599,0.999989421440371,-4.97259681612922
"CPSF4",0.0312105071963558,4.1729634535468,0.454128335204603,0.651164053281464,0.999989421440371,-4.90213457130213
"MPHOSPH9",0.0380791844982413,5.47165980007081,0.454114671482997,0.651173838474582,0.999989421440371,-4.97342346442098
"WDFY1",-0.0627750271947614,6.21220357499134,-0.454058873143723,0.651213798761493,0.999989421440371,-4.98007692845113
"WFS1",0.102264969886331,1.92197292866151,0.45394180678689,0.651297639803405,0.999989421440371,-4.72717477608038
"TSPAN10",-0.289661090495354,-1.97915812338944,-0.453823542730218,0.651382343194814,0.999989421440371,-4.61529665316428
"AP2A1",-0.0432084976186928,8.25066194232927,-0.45365615849463,0.651502235428828,0.999989421440371,-4.91316763615586
"RANBP10",-0.0611378024932572,7.54725904669651,-0.453564322691581,0.651568018532236,0.999989421440371,-4.94371244904683
"CRNKL1",0.038209347758297,5.58326547842112,0.45339605053233,0.65168856111955,0.999989421440371,-4.97563504994869
"PEAK1",0.0346238977214535,5.33414692491722,0.453364458656539,0.651711193152149,0.999989421440371,-4.96856495079704
"SPHK2",-0.0373256715094108,4.58726605103168,-0.453269666182316,0.651779103286643,0.999989421440371,-4.93228637264998
"PSMA1",0.0318426423342197,5.56383459829022,0.453241947571323,0.651798961692965,0.999989421440371,-4.97565046621961
"BMX",0.175577441728977,1.94457525589507,0.45313646360046,0.651874535736412,0.999989421440371,-4.71650506260647
"SMARCAD1",-0.0389266165433115,5.1827209428949,-0.453002497499767,0.651970521082977,0.999989421440371,-4.96576900944031
"LINC01138",-0.0493571722845525,4.65599719995568,-0.452776388097109,0.652132539531246,0.999989421440371,-4.93579442557681
"KAT6B",-0.03488660188202,5.5908891872529,-0.452750597166992,0.652151021060561,0.999989421440371,-4.97720693346882
"FGFRL1",-0.0580564732239237,3.89448242621233,-0.452557782302018,0.652289197230385,0.999989421440371,-4.88237560887392
"EIF4G2",0.0237413126194745,9.23438931279221,0.45253504944763,0.652305488991603,0.999989421440371,-4.86930723069534
"SNORA61",0.133987014670173,0.708910956288001,0.452526487773357,0.652311624857762,0.999989421440371,-4.66842221163921
"TRNAE20",-0.179655601284517,-0.834780725012181,-0.452510813282253,0.652322858304626,0.999989421440371,-4.63108101830917
"CCDC135",-0.209366083172886,-0.474185123082263,-0.452464512111227,0.652356041463054,0.999989421440371,-4.63282227391103
"COX4I1",-0.0330298092217118,6.01153574332948,-0.452385853482872,0.652412416200579,0.999989421440371,-4.98024239714504
"SLC39A10",-0.03603647716991,5.38349327860851,-0.452384594197587,0.652413318748425,0.999989421440371,-4.97338097912534
"SPPL3",0.0272126449887846,5.9906158463984,0.452342405825422,0.652443556061106,0.999989421440371,-4.98069067822723
