"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KIT",-0.0605053874906269,1.93987741831938,-0.434507549065759,0.665277916653125,0.909450460052369,-5.64101031763952
"CCRL2",0.081258818763297,2.22798685718496,0.621848823820809,0.5360939166493,0.863120370578855,-5.64114111755342
"RACGAP1",0.0725343319044627,3.20560640621096,0.928632682344198,0.356321936945005,0.772352893081826,-5.64114817252284
"PPM1G",0.0439206902765399,5.16152736597192,1.2222980369648,0.225760585244674,0.672143572387246,-5.64116849965813
"LOC101927060",-0.0513188951460574,1.77256740164461,-0.510264661111085,0.611497175862244,0.892235723287059,-5.64119574423801
"LOC284023",-0.0549570194748665,2.09772342063853,-0.625549314434552,0.533677522929701,0.863120370578855,-5.64120938607761
"CELF1",0.028544135324899,8.12958167773398,1.13381368966309,0.26080296204609,0.703268703608991,-5.64133228696689
"TBC1D27",-0.0978551710571741,2.00619267015181,-0.636808931642681,0.526359821143831,0.861967276438063,-5.64154248309769
"NDUFA3",-0.0675120508541001,3.13496028403576,-0.915809542011664,0.362961544840253,0.775968791858453,-5.64175958711976
"C11orf35",-0.0674341895112429,2.69949745064828,-0.843317460666984,0.401969629909795,0.800406001327045,-5.64200727630225
"GABBR1",-0.0702703682025607,6.2606190326569,-1.2359574302785,0.220672248710583,0.667392043572198,-5.64222673679664
"CD53",0.0529671855804237,8.72940272909798,1.08922040719418,0.279852374326411,0.717808339555291,-5.64235207551639
"IQCG",-0.0453719243482821,1.91913560346608,-0.529119153366652,0.598423666749233,0.887482171238185,-5.64235456081671
"NDUFS5",0.0561048556454131,2.35401368411682,0.726960792435,0.469713176809123,0.836844141181075,-5.6429299831641
"RRN3",-0.0543345629710772,5.09942020951264,-1.21472839538165,0.228616992646734,0.67473507878396,-5.64312932986727
"C9orf47",-0.0665554213526776,1.92608629405652,-0.601648355907571,0.549383153336409,0.868509742454945,-5.64337011506921
"AKR1A1",0.0671365933229167,4.83163431814515,1.20062641319044,0.234008332341875,0.68089933237011,-5.64339726634578
"TMEM56",0.0951786301073145,4.7412491952967,1.17077590442289,0.245722858834841,0.690982686024365,-5.64351012166886
"ZNF658",0.054683860351797,1.92402016164635,0.574194647923849,0.567706288904134,0.878117099956081,-5.64356938005518
"HSD17B7",0.0573913313064882,2.84991296114334,0.85067950529074,0.397894557458217,0.797627860471748,-5.64364975369329
"RP5.886K2.3",0.0285245050839129,1.50271697624811,0.285825515671856,0.775869475461707,0.945212749167392,-5.64366756863871
"RNVU1.14",0.0195660286171668,1.29900634316909,0.178328762771288,0.858988173525292,0.966461284511955,-5.64376674864374
"ALDH4A1",-0.0577417740000565,2.41090487331955,-0.727422004765743,0.469432495236658,0.836653344204927,-5.64380678449458
"SBNO2",0.0889375854645582,8.80444666464869,1.0830478235899,0.282563483001513,0.720373120740261,-5.64383478876979
"AMH",0.0370718693157602,1.56022262883831,0.350494052491201,0.72703742666515,0.927577113971618,-5.64388251091538
"LOC101929046",-0.0514797199612056,1.90592237305707,-0.395757508221512,0.693506934979987,0.920044639157583,-5.64400701050873
