"","ThreeHrMain","SixHrMain","NineHrMain","TwelveHrMain","FifteenHrMain","EighteenHrMain","TwentyoneHrMain","AveExpr","F","P.Value","adj.P.Val"
"AC104653.1",0.310337221232446,0.171910237065092,-0.0918411949334575,0.129335224699706,0.185179338313584,0.224275264712981,0.17981552642175,0.581717646295733,1.98060154780328,0.0702181766373855,0.119750852956307
"PSMC6",0.0468021331764277,-0.034642423335375,-0.0378924641689449,-0.0443786913615445,-0.0112818888206299,-0.0213063647492189,0.0377102978522328,4.9688746860991,1.97995451280097,0.0703110245447728,0.119896720556059
"ZNF189",0.0207185620541721,-0.0317830862186228,-0.0940721172443091,-0.0751367399041629,-0.0849301560308726,-0.046015801482219,-0.00469221451953405,4.4832150879041,1.97948087254495,0.0703790649355138,0.120000259595104
"NAPB",-0.0159624930375801,0.085914097189066,0.0435668395924167,0.0804815331408211,0.00457648708323743,0.086429860204039,0.0246995302704223,4.3125262325652,1.97916920997085,0.0704238707998642,0.120064165040983
"WNT3",-0.117296507924523,-0.489172187016146,-0.645723190911768,-0.653450419318983,-1.00013207215348,-0.895886385891768,-0.158609207683489,-1.84732034459686,1.9784980082504,0.0705204578283994,0.120205218273027
"GFI1",-0.0329352834868053,0.116858640107275,0.108451086931062,0.134885507490884,0.141254763423725,0.129325947076056,0.0112749467847548,4.11587887882959,1.97849233427461,0.0705212748608917,0.120205218273027
"NPIPB11",-0.161493057685713,0.144521319930987,-0.320294061590956,-0.0144001408857997,-0.2309275185678,-0.169563603668345,-0.247440610988114,1.43208370173903,1.97820122950611,0.0705632050311386,0.120264181286952
"KLHL42",0.01797699865027,-0.0227107604562491,-0.116884314948339,-0.0828006946377431,-0.0351065677573832,-0.0197695604549244,-0.0257648535177428,4.61069288024979,1.97804944545012,0.0705850771401789,0.120288949698491
"PLK4",0.270210317315217,0.180678040670258,0.349232655175485,0.188287675615768,0.307932269341829,0.291027900358469,0.206789319113145,1.72211626911323,1.97757288376924,0.070653791772017,0.120393532267788
"ARHGEF11",0.00595533064492981,0.0454669876144131,0.14370690740206,0.128643014045884,0.0949310207510288,0.0601329671778701,0.0630390893759714,6.89378451887114,1.97741407707319,0.070676704006185,0.120420054263163
"SCNM1",0.138058402100852,0.320750846194327,0.341852310937341,0.387748175968131,0.247673231781589,0.346135582877214,0.163454661962869,0.64844186299722,1.97707029444641,0.0707263283716335,0.120492078553295
"PSMA4",0.047457147538398,0.0606161455243179,0.128085151356856,0.161772040459156,0.0836503394379444,0.0484390693218479,0.0522375403078374,5.29213696681493,1.97698280317789,0.0707389628700668,0.120501077068654
"MTX2",0.0217968119219567,-0.0583522346732643,-0.208453954711479,-0.162641381086894,-0.100744595599792,-0.0899246741727642,-0.0509678482256786,2.343775322294,1.97608481753156,0.0708687642102611,0.120709642136975
"ZNF544",-0.0606945370090899,-0.0217125790208144,-0.0901469947115126,-0.153845848274305,-0.116007920533943,-0.0302641983821368,-0.0894911266334013,4.11560868879342,1.97554814724259,0.0709464467624203,0.120829399978105
"LOC158960",-0.203456408581852,-0.124625190068722,-0.631701235507851,-0.306279971925229,-0.178304847335967,-0.264093008104654,-0.237196453297202,-0.261508262873846,1.97530794666865,0.070981241869307,0.120876098607239
"REEP6",0.0960640604041261,-0.136419654355415,-0.185793821867266,-0.382257661351957,-0.0943280540182712,-0.174243488836399,-0.212271753579222,0.671047766414108,1.97521677218972,0.0709944535300911,0.120878293681336
"ACAP1",-0.0286381891053122,-0.108815631986403,-0.0767121039376053,-0.0811918919846888,-0.0428549021990094,-0.0669204676065487,-0.0499255685240132,7.88501397553832,1.97519725473025,0.0709972820169954,0.120878293681336
"B9D1",-0.19216463706081,-0.00940368647098356,-0.563700720328044,-0.192745043450168,-0.331334213799323,0.0644213639923838,-0.204032608099504,-0.189684165129749,1.97487342271211,0.0710442277068156,0.120945657825595
"ALMS1.IT1",0.101420799838732,0.0136801738123901,-0.157005894346274,-0.230863489243976,-0.0908910515987002,0.26482453906528,0.0766617874263547,0.528178154507886,1.97469916483556,0.0710695019848243,0.120965778395927
"LOC101928926",-0.162182401866962,-0.103616283306917,-0.0702014765000796,-0.418549430094561,-0.167388362907027,0.157513692375714,-0.107943738504853,-0.260155329997697,1.97469015858614,0.0710708084797354,0.120965778395927
"LOC101928581",0.233917063073827,0.643567169821496,0.351737418419651,0.24394675961045,0.57073548687357,0.107563420200517,0.0754299810287136,-0.792729623989785,1.97441369376915,0.0711109250883732,0.121021490267222
"NOMO3",0.0675169050984592,0.0743622981186209,0.222934013238608,0.143652478222863,0.252515947434949,0.0778208237250935,0.0673858202655682,2.89718808909067,1.97425096452314,0.0711345481107372,0.121049123557977
"EDN1",0.288603487989439,0.215242220414408,-0.298729786832561,0.061247443259548,-0.0121353324955377,-0.0312407348061047,-0.110168206763044,-0.720723719264016,1.9741167673631,0.0711540348236874,0.12106971311518
"PPP2R3B",0.0306371248760242,-0.00177798355954506,-0.0395819276856859,-0.0487931621656243,0.0931460633063308,0.0651707942544624,0.0445916900552361,4.01553394463796,1.97340119236593,0.0712580290800083,0.121234074389313
"SEC31A",0.0161131771713623,-0.0419863420994391,-0.0509198404404949,-0.0380315001183629,0.0006614714234221,0.0134194807822712,0.0278519402066713,6.37830091376592,1.97270763918188,0.0713589611192768,0.121393192213393
"RBM11",-0.11068468766394,-0.208849459555788,-0.42008456958747,-0.398383570335315,-0.295488426861577,-0.199795823958173,-0.10902920216048,0.398726783753324,1.97200345231806,0.0714615800285219,0.121555146350539
"MIR4784",-0.000647999526257548,-0.164660450276793,-0.243716343313781,-0.319940151769116,-0.168759288902868,0.18006260834657,-0.287044474097406,-0.477883092741429,1.97142633774356,0.0715457859179504,0.121676264791814
"ADAM20P1",-0.053512232048506,0.433081212429971,0.193919395659108,0.0318094741876621,-0.0355563939397693,-0.0278117908237689,0.301343842426611,-0.00188590329524019,1.97141368307036,0.0715476334003732,0.121676264791814
"EMB",0.0525368113883151,0.00877696312887455,-0.0337448451201716,-0.0571621034549787,-0.0341788492186286,-0.0166939199712983,0.00452231534361802,7.630223358889,1.9712512341573,0.0715713536967511,0.121703975486206
"FOSB",0.138034352669409,-0.43171043066282,0.117320600337778,-0.110442813835547,-0.0951112955117891,0.0917539947161254,0.219157451011591,1.9152625728463,1.97104988945618,0.0716007638356543,0.121741354756981
"ATE1",0.0118592368916581,-0.0181353633738977,0.0211529033836593,0.00856893864322128,-0.0251260050874911,-0.0333813291413825,0.0678238636118205,5.23982311886899,1.97012445286436,0.0717360892002008,0.12195879314337
"RP11.260E18.1",0.00283187969580612,0.109106300619022,-0.70900848916858,-0.477077515919275,-0.265323246441053,-0.169765313682837,-0.329830443314446,-1.2720444347378,1.96956990637604,0.0718172965036902,0.122084189648271
"PPAPDC2",0.0830508998528792,-0.0225923211677661,-0.107715745300521,-0.0767739576264601,-0.05260439502904,-0.0698892079408084,-0.00483962058442122,3.94363503127585,1.96818748764506,0.0720201181016998,0.122416274172242
"PSMB1",-0.0911709544468984,-0.0634056210613361,0.0224449387720149,0.034538159982088,-0.0193470529434823,0.0255251402746386,0.0494331433490656,4.7032191360866,1.96810160131,0.072032736901174,0.122425025933147
"ZNF124",0.129384162555715,0.122621424708461,0.215724882829533,0.157476397645918,0.17033643040369,0.138508180348833,0.133266818526156,4.02233259297776,1.96790777324936,0.0720612227145838,0.122460740260194
"ZSCAN2",-0.0808844117815348,-0.0603732632169027,-0.177713678341053,-0.218234696365628,-0.112730332196938,-0.110553509449196,-0.0548018003925514,2.91813353268073,1.9673598250926,0.0721418096023051,0.122584978493746
"SGPP1",-0.0586552302686374,-0.052796184691871,-0.0662181947522948,-0.0435011882248486,0.0314679835409613,-0.00473312999160225,0.0264933017171067,5.04969607452306,1.96704372108719,0.0721883381371087,0.12264641344549
"MYH9",0.00638181541977989,0.0393247341643184,0.100753537075689,0.0710827011125872,0.0322602229788602,-0.00275524380544656,0.00366627312318801,10.7766496369996,1.96701252696891,0.0721929312654002,0.12264641344549
"BNIP2",0.00900311889517225,-0.00996427193308147,0.0727920369335204,0.0781669680693535,0.023568080830672,0.0138399037155792,0.0301458593105153,7.46591177530527,1.96695355588924,0.0722016151285646,0.122648452564474
"LOC102724273",0.00855536728263642,0.440030177451004,0.181072203611458,0.0879235781457989,-0.20016682877401,0.0311603641845717,-0.0391387500380656,-0.073287673245156,1.96681198608788,0.0722224662347926,0.122671157541923
"ASTN2",-0.0107211912218226,-0.0118342148884528,-0.140774749592274,-0.249326697821218,-0.0754936281736275,0.0652028806148625,0.0893566098362737,1.04627890980769,1.96662228444713,0.0722504154287492,0.122705912793966
"MYO7A",0.137770473535701,0.122507093536268,0.096665215121237,0.269345369478934,-0.08264529045698,-0.0941035237678618,0.0114061837711161,2.06939345122895,1.96619749455413,0.0723130380941085,0.122799542153595
"GLIPR1",0.0371461035990661,-0.0183928106268652,0.0630840841349243,0.125035572347682,0.0577135790584622,0.0455015054471306,0.0865942407195033,7.55961209684678,1.96604331615897,0.0723357799054333,0.122825434818706
"CIRH1A",0.0416371662389454,-0.0249925940327729,-0.0850139969352592,-0.0930288043986502,-0.0687548594084417,0.00323588322900115,-0.0236981644435148,4.01848985666624,1.96586422977173,0.0723622042758426,0.122845445952141
"UBXN10",-0.020601215101319,-0.24675666051771,0.212879883742973,-0.0403687061290995,0.0815347255479112,-0.0489814952679187,-0.0285240446541444,1.54236668467692,1.96586184440328,0.0723625563012979,0.122845445952141
"IGFLR1",-0.00923651915056301,0.0103046980898802,0.0275722743646227,-0.0918360794860886,-0.0446570601193361,-0.0538443348081024,-0.0850605433413505,5.38023190241913,1.96570483606177,0.0723857307035358,0.122872060124314
"ZNF597",-0.163196699826079,0.0329812751310532,-0.156063762155106,-0.0827418560844464,-0.0462599427734594,-0.107751670444842,0.0792735063598224,2.12569299284946,1.96557663662987,0.072404658156794,0.122891460494169
"SCARNA16",-0.244008309042072,0.0157552798526421,-0.144223976609147,-0.0394333697397556,-0.312834703966636,-0.527473783343091,0.08925502175294,-0.833018805888166,1.96521956522684,0.0724574012725678,0.122968245775719
"ZDHHC11B",-0.0660040654742722,-0.388574556827099,-0.283915701210428,-0.39255030442548,-0.196404812845399,-0.125840083918887,0.0560838342829347,0.940404315753258,1.96474001904725,0.0725282927302417,0.12307581171629
"MAP4K3",-0.0134200040263328,-0.0119569230004719,-0.107936104457622,-0.0583033535495578,0.00546821656604735,0.0411046410465818,0.0326243205024326,3.73515663623573,1.96424152446072,0.0726020553384938,0.123188227036192
"LOC101928948",0.813132593395319,0.589482071472659,0.284652947566507,0.366332942086423,0.581761374994054,-0.0808863619553679,0.43160897499438,-1.7404298266232,1.96405382940898,0.0726298472172387,0.123217887905739
"FAM214A",0.0310128467944226,-0.0189751869181993,0.0548974699550091,0.0609250988425609,0.0587413226391273,0.11250397666553,0.0486593979814884,6.06019034113409,1.96402192095349,0.0726345728877508,0.123217887905739
"SEC14L1P1",0.124638395633522,0.247500488819023,-0.0380254903894151,-0.0212131486184211,-0.0420527098835417,0.108665291311861,0.0582687058393889,1.52184194281934,1.96390858184345,0.072651360877001,0.123233611406869
"PTAR1",0.0186924339846102,0.0313144513152896,0.0663957927429615,0.0724232766774406,0.0477710210352269,0.0545490880021884,0.0896368580034248,7.06976849980415,1.96339110757791,0.072728057026835,0.123350939316237
"UGDH",0.0184124565083517,-0.13238736242364,-0.120855718124541,-0.0984960685476346,-0.0610070836648997,-0.0633199028133569,-0.00322082706427396,3.7168975281542,1.96311056598464,0.0727696690102782,0.123408744351143
"COL4A2",0.874343973090569,0.386454958987832,-0.0567329884981283,-0.152050351326473,-0.0562459867209667,0.422843090558887,-0.0382523193167539,-1.91724088467115,1.96228378943287,0.07289243442557,0.12360414979831
"LOC100506282",-0.0103490280593381,0.122682745938538,-0.0342265238703581,-0.000826012732418446,-0.124916393202408,-0.182814707924815,-0.0689231157607298,1.9743447999348,1.96202664111938,0.0729306577372682,0.12365617107967
"LOC644090",-0.0451169614326701,-0.212474925358406,-1.03354916743693,0.00960647212510679,-0.474747839142074,-0.155906734314237,0.153889875760886,-1.46302461738224,1.96188056926699,0.0729523788003467,0.12368020442318
"ICA1",-0.0807894363640599,0.0419691830379747,0.000410077821341059,-0.0678679974600512,-0.047395243680358,-0.146187284734595,-0.350633322724743,1.04401006805674,1.96142527843076,0.0730201206193079,0.123782246258775
"FANCD2",-0.00872152317034836,0.0349571894776695,0.0548790889402508,-0.077828182185657,0.0383490681838854,0.0109045526561835,0.00222906565723058,4.50512782274187,1.96114379038397,0.0730620326136683,0.123840485314449
"DIP2A.IT1",-0.208054172638675,0.210780339007823,-0.20626686459228,-0.170426497799383,-0.205312226960017,-0.0501056094251403,0.0872712237946507,0.518649523067347,1.96073736261037,0.0731225878324618,0.123930309409123
"AMN",-0.157411581961472,-0.224710860669695,-0.3110444534973,-0.345660311026542,-0.207662954274114,-0.253344363730272,-0.174681412389419,1.37039170536781,1.96037908796714,0.0731760081447079,0.124001420420554
"IFITM3",-0.195091674844352,0.103852380157826,0.338424137333236,0.336380373806536,0.353816546626088,0.146891730625709,0.103027342181143,6.51926585778643,1.96035448625752,0.0731796777294283,0.124001420420554
"LOC101409256",0.301853373619425,0.139484812672162,-0.110324787776121,-0.401451815982231,0.0885756374202369,0.076592940200721,0.378135415415074,-1.22288916436047,1.96018027108237,0.0732056686322065,0.124024640843211
"MIR6504",0.0222396721945788,0.188135144839008,-0.017153407017635,0.247424396193429,-0.103738644756682,-0.224970816274056,-0.295113901275306,-0.98965806658022,1.96016118617838,0.0732085164144987,0.124024640843211
"HIST4H4",-0.0502933040522919,-0.0516123905553971,-0.0575814957038556,-0.0498313053600727,-0.122405017950442,-0.0528245007291941,0.0713048388336539,3.75273955320776,1.9596116502466,0.0732905614737,0.124150802273123
"ERCC2",-0.0702143310726882,-0.137633367599832,-0.194007442199666,-0.122403698146124,-0.132043329266657,-0.100323951519081,-0.0745870755958851,3.74337602546881,1.95921913984649,0.0733492163707414,0.124237319873923
"DIAPH2",0.0413425032777548,-0.0233028197968519,-0.0910712001947687,-0.0829296883925239,-0.0246851593694766,0.011045210917072,0.0543377103691864,4.76542863631951,1.95905638028301,0.0733735514896739,0.124263104821338
"HMHA1",-0.0579334192000678,-0.0577557778598132,0.0130597201298945,0.031988486299757,-0.0209437352906834,-0.0669871531224846,-0.0478839776716402,10.1300634833275,1.95901590811693,0.0733796039087745,0.124263104821338
"FOXJ1",0.331812741790284,-0.232731078979675,-0.190814843021553,-0.361134790548816,-0.177143223365349,-0.354282415900711,-0.0617778174130064,-0.579561517715807,1.95870013107859,0.0734268431730611,0.124317798667785
"HLA.DPA1",-0.0508073032510183,-0.20131415863863,-0.153335730353715,-0.129045481393885,-0.0378014876471902,-0.0405840275824993,-0.00328951525931176,7.66122605150769,1.95869859862436,0.0734270724939996,0.124317798667785
"PHKG1",-0.122285083916621,0.119844829603895,0.282915495843249,-0.000901946859055286,0.0904212560632211,-0.0579744050074797,0.0861463421205213,0.518871944304043,1.95835167623826,0.0734790045197459,0.124392873161256
"POLR3C",0.0682315219173621,0.0889447577663822,0.0456305129795767,0.0195311635687214,0.00563761259902229,-0.0209884288231943,0.00318162275794132,4.56314215888285,1.95806825342969,0.073521457009066,0.124451885862588
"ZSCAN5A",0.0326299487946916,0.11374199089952,0.0438894991107056,-0.308811566837858,0.0562400745937548,-0.0570899272169637,-0.181391724210809,0.168947054729091,1.95761240653715,0.0735897849987621,0.124554682055635
"HCFC1R1",-0.0674551864712385,-0.0724451938828834,-0.0309905693496282,0.083059478922751,-0.189309352267346,-0.0905192751043347,0.00710850854807754,2.27037121143023,1.95750302322224,0.0736061897138114,0.124569583149489
"SNORA65",0.315873053657589,0.147323376423612,-0.417776504246219,0.187365289650821,0.0327451658980868,0.490477068054096,0.169379123723941,-0.977306411083055,1.95743380471429,0.0736165725269268,0.124574290877006
"RANBP3",-0.00394873947775176,0.0394544760515481,-0.016667465779896,-0.047888349638753,-0.019321960679362,0.00718241431494793,-0.0261368662428558,5.82674902815894,1.95736586909749,0.0736267642606633,0.124578674320464
"MEG3",0.179291480385417,0.0779335141455803,0.293413399581197,0.508886662734151,0.403959176648174,0.0374662621001543,-0.0367227494776703,0.303900297428486,1.95729079594172,0.0736380283328535,0.124584871100148
"PDCD2L",0.000973880262609028,-0.276996789342967,-0.227981629640405,-0.120825571286008,-0.218587955504949,-0.160990956319624,-0.138790921920778,1.44853186591673,1.95707199695042,0.0736708665665006,0.124627563187281
"AHCYL1",0.0179199146745148,0.0376779567775025,0.0213492152608286,0.0470044163503034,0.0195094276478907,-0.027999779272859,-0.00456444135068912,6.2584399649492,1.95688111505062,0.0736995262696131,0.124663178453162
"MEMO1",0.033718933804578,0.0360253491870313,0.0992592776591796,0.1137922759335,0.0500564304952502,0.00385236417813939,0.0558867591010666,4.68015828763936,1.95669678770824,0.0737272119147512,0.124697138913401
"MRPS28",0.0165251309393935,-0.150676914287619,-0.069478192205064,-0.161574249962826,-0.269613530585718,-0.0865656502853607,-0.0526839354444195,2.07152986407789,1.95660587972943,0.0737408697775754,0.124707369186326
"ACRC",-0.0556734679895476,0.126509752171299,0.0581058629261644,0.0594607019553142,0.118903921639331,0.248804416778708,0.132640713042679,2.5639864092259,1.9562463074501,0.0737949149088921,0.124785891502459
"CCBL1",-0.0308505373060686,0.00123950814538354,-0.166887365892526,-0.0124663987844913,-0.0308988974210955,0.0324110764122434,-0.0100579279934212,3.0231319544899,1.95578251132308,0.0738646809463271,0.124890978647411
"C16orf59",0.456962227486361,-0.169522068998215,0.0671416103471687,-0.283701199723394,-0.478672617432597,0.251349843636362,0.116637786014126,-1.49267022219744,1.95573082417958,0.0738724598145244,0.124891246533963
"NEO1",-0.109259681060901,-0.158877102625237,-0.14369249083947,-0.0165942427219106,0.0150793061228174,0.0224881058880864,0.0171783376832413,3.09006244199407,1.95562492598415,0.0738883998309137,0.12490531045166
"LOC101928669",-0.614056110286407,-0.536407426312425,-0.839143707851619,-0.279887406460409,-0.632445834912683,-0.427668285119959,-0.709547832731876,-1.33499686449321,1.95490851939072,0.0739963208085223,0.125074845475544
"ARAF",-0.016361655699578,-0.0401006458364521,0.0388748786473996,0.0265340454148677,0.00076591058358666,-0.0321184591964383,-0.0264380023852118,6.63016695334816,1.95473021206199,0.0740232046894957,0.125104504610113
"CCDC112",-0.167421474523962,-0.215768885260992,-0.185542851776598,-0.164806411089885,-0.126865095483355,-0.157614229766002,-0.0924310257292755,2.5143154850919,1.95469089073122,0.0740291345236974,0.125104504610113
"GUCY1B2",-0.330741127185487,-0.275972328716054,-0.95153958897018,-1.34009630499212,-0.523358071344615,-0.292938523369741,-0.485205487988297,-3.01244253800885,1.95443088775263,0.0740683555197288,0.125157880050813
"S100A13",-0.0532704927720357,-0.113396148923155,0.0533283360323832,0.0595495109196741,-0.175479554259389,-0.103977818515165,-0.0377130450437598,1.93789879665069,1.95426080386661,0.0740940230702727,0.125188344752443
"RPL12",0.00975641357626689,-0.05286489651083,-0.0862983983403227,-0.0761395995576528,-0.0235474105808211,-3.96532397828331e-05,0.0104915338709528,7.08652598550641,1.95374158564143,0.0741724312214082,0.125307903854001
"LOC100289495",-0.0571457630119868,0.149810653283179,0.318558011029086,0.00896204861122248,-0.079806826372969,-0.0827389423450113,-0.0608683281475087,-0.17157187439583,1.95254190150322,0.0743538997808379,0.125593526191606
"SPATA13",-0.00818522329373783,0.0925501500717885,0.0901729999148264,0.107811534862739,0.106225126892638,0.054142731302862,0.00619546631337853,7.68610898553961,1.95252259394023,0.074356823762106,0.125593526191606
"RHOBTB1",-0.0754453372871084,0.00610901418286369,0.230584899420274,0.103775759073589,-0.051133627248855,-0.0433408199092766,0.0494529804117927,3.81667862833441,1.95241381056977,0.0743733002070546,0.125608410665027
"EFNA3",0.258151020410825,0.0187304725321237,-0.0115255595401996,-0.11104609373026,0.175329831732893,0.307766559706357,0.095415606428971,0.466993342084404,1.95219539052125,0.0744063928246082,0.125651352086811
"RP5.1074L1.1",0.109117967975989,-0.0786561345340462,0.0130110282115404,0.220097853151937,-0.304440095666703,0.120461969139036,0.436669763985537,-0.674148592190951,1.95177985448067,0.0744693889657585,0.125744778050671
"LOC154761",0.210410727800899,0.168208351289318,-0.0487295573022989,0.0537584379313759,0.243121223434442,0.132097197327579,0.27941843690513,0.77207564012559,1.95160559238872,0.0744958225588147,0.125760097957098
"TRIP4",0.0619886880867324,0.0893576506584344,0.124285781796422,0.0478071975420216,0.0778307283228914,0.107264146658411,0.0317557783289697,4.38548057916704,1.95160190942304,0.0744963813194165,0.125760097957098
"SERPINB6",0.00641374259328398,0.0682275153859901,-0.037101136011632,-0.0286529935097075,-0.0126063334143804,-0.0609398951070315,-0.0750004110981091,5.59988527058428,1.95156581649677,0.0745018573633824,0.125760097957098
"AHCYL2",0.0365258515809996,-0.00238041921678755,0.0409342599045273,0.0341418329780847,0.047083263089339,-0.0206241975231221,0.124049911422964,4.48493305617339,1.95151771729929,0.0745091556021369,0.125760097957098
"LOC648987",-0.0741363729739761,-0.100041421099475,-0.102479916961804,-0.141667788459195,-0.159851300503575,-0.00668523541632848,0.0365453883210993,2.89172800488411,1.95122214484107,0.0745540186445918,0.125822861864506
"C6orf1",0.0279142389051796,0.0960346397174194,0.132486712045889,0.0734358691294346,0.0832661371774459,0.0542208336584862,-0.0372267364922578,4.18508092060259,1.95110071783534,0.074572456711492,0.125841020700643
"EEF1E1",-0.0624885672562335,-0.234672620520627,-0.104536190307507,-0.161358966000458,-0.0743825926535386,-0.122561168740768,0.122539489926486,1.20921427697158,1.95086508405188,0.0746082488622409,0.125888457799163
"ZNF432",0.107194333451619,-0.00265167148438183,-0.0460247824418667,-0.106576563067354,-0.00605156933156414,0.0710256066931398,-0.0137471207252664,2.78384748717324,1.95025042470752,0.0747016908902969,0.126033149269207
"EMBP1",-0.0828185133627928,-0.225453373294261,-0.318298479150296,-0.230480388063162,-0.224234314831215,-0.166899226758812,-0.0780323666604583,2.13383451480194,1.94955513988937,0.0748075239205917,0.126198714311331
"BTAF1",0.0386530929724982,0.0524924672597726,0.0116079736492756,-0.0100458374285348,-0.0406002027728571,0.0112500055670042,0.0138148590304272,7.13964367599694,1.94926376144064,0.074851918571096,0.126260610689758
"RAB3A",-0.119033886966194,-0.155802329587749,-0.374707327098318,-0.235722675994465,-0.024898429066639,-0.319163368559745,-0.10530845265605,0.858626765981103,1.94857860152299,0.0749564087912316,0.126411043102134
"WRN",-0.0138839306667471,0.0699682119993179,0.125343511638045,0.0228937817662072,0.0119063622331987,0.0284446500410835,0.0174149428360231,4.81775588424627,1.94857782857643,0.0749565267476073,0.126411043102134
"ZNF317",0.055520645696487,0.0630802292142483,0.0123088520809427,0.0122202051584397,0.0117441038965125,-0.007485695999907,0.0536716467631879,5.43933802456754,1.94851338712563,0.0749663615280995,0.12641462075152
"MRPL45P2",0.0965209378358353,0.116858898570545,0.0142094849532987,-0.186823642339394,0.115120203353413,0.140980031116192,0.0851096286380001,1.49107126392213,1.94828265666698,0.0750015846903546,0.126461005297348
"MECR",-0.00414129702636723,-0.0726638238357138,-0.146064163120758,-0.217232750602062,-0.101349374551086,-0.134659302457552,0.000273119061933391,2.15756106341511,1.94790372203424,0.0750594667432633,0.126545581777116
"CRYM",0.00836815469602548,0.00355224164599377,0.00720412714999885,-0.00109968443222896,0.203829957757428,-0.996252774493254,0.020839688512941,-2.1852097831305,1.94719691989053,0.0751675438574538,0.126714757897532
"AAAS",-0.0613100470094037,-0.108610354627926,-0.143848490052047,-0.0955324019791952,-0.0426929593926535,-0.103830641964786,-0.0749590205998594,4.68490335968144,1.9471425868488,0.0751758580422877,0.126715739736198
"MAFA",-0.316932479462059,-0.359840003424171,0.0335518142478492,-0.231217275704646,-0.085539244767278,0.0352673992111352,-0.374761784850396,-0.331184123592252,1.94662186090138,0.0752555852394525,0.126837082115322
"C9orf41",-0.0111293066565921,-0.0865786727990132,-0.0290296124050169,-0.0402560252766238,0.049402139281443,0.0338407946461015,0.0231159417661564,4.67383860990513,1.94621888262235,0.0753173395055677,0.126928110761619
"C12orf5",-0.0377295249670557,0.00259867153565319,0.0692279916586918,0.103737493161755,0.0204582017217456,0.00957023258777445,0.068269386795587,4.56876635564853,1.94579051677347,0.0753830370885646,0.127025765457998
"NUTF2",-0.0350060518484785,-0.0280558592523046,0.0575333475980644,0.0856318117839718,-0.0518122190425063,-0.037938494337141,-0.0596747075412889,4.96400287882189,1.94518882230769,0.0754754097037185,0.127168344775804
"APBA1",0.329249364554526,0.0728499419170321,0.0197381376938386,0.068447683063464,0.0880078013926292,0.0290116102682865,0.413085293266114,0.590560039757313,1.94487157734367,0.0755241567033087,0.127233988370439
"THOC2",-0.00360526732431721,-0.0233328490743157,-0.081655536246231,-0.0413090390396942,-0.0434414741932785,-0.032266210341271,-0.0222818049786548,6.36887069670744,1.94483423596274,0.0755298964461531,0.127233988370439
"GRHL1",-0.173979857839551,-0.0543790262248793,0.0876180932756063,0.188873752387004,-0.0188994483828202,-0.0321673588005718,-0.0270438003226268,2.27572650991104,1.9444290350627,0.0755922065272701,0.127323363204025
"PYGB",0.0211774806378617,-0.0377409261878805,-0.0437606191519229,-0.0917602588084887,-0.0769007311323819,-0.0714386093019197,-0.0399668916645397,6.61199542572524,1.94438819350568,0.0755984896783435,0.127323363204025
"RNASE2",0.0145766129757894,0.0756375545481893,-0.0933800203511848,-0.00914709272075198,-0.20428757292172,-0.199867196200029,-0.0609163299484365,2.78703860112541,1.94407442500667,0.0756467770384371,0.127391597706838
"PUS7",-0.0380067767397794,0.114195046773157,0.173459416070644,0.125161629485066,0.09596125647906,0.0466639562470175,-0.00667720378825676,2.58826377873899,1.94391772396396,0.0756709034955699,0.127419134633607
"PODXL2",-0.0151589548350861,-0.225380099072657,0.0155751560631406,-0.25370538990783,-0.0422444462399805,-0.1140710078815,-0.0779945752959017,1.32144894271827,1.94372730219353,0.0757002316013797,0.127455423845799
"CDKN2A",0.264613254869943,-0.019137611077291,0.177390102291948,0.216517958792208,0.000155696845350651,0.145347006438292,-0.195571863891045,-0.0165140504908538,1.9434686240976,0.075740089613299,0.127503266375644
"LOC101930307",-0.0454847837772625,0.0556312516450297,-0.018916042890476,-0.168543076746452,-0.12910211180019,-0.109931504061251,-0.143996809871182,3.29286969153754,1.94344191247726,0.0757442065674093,0.127503266375644
"DRP2",-0.490742287869862,0.38087240254569,0.128017718638139,0.697455832135792,0.299631878152912,-0.23148181884505,0.292655416191719,-2.08792354038289,1.94324203635804,0.0757750194148074,0.127542034835091
"TTC5",0.0401632597984445,-0.109093882428731,-0.0873164814379512,-0.0755612470214437,-0.0500545665461529,-0.0240212739000307,-0.00525434405221903,3.46859353949427,1.94317102334443,0.0757859696284259,0.127547366629726
"RHPN2",0.13642773757219,-0.164079523133513,-0.378175115358003,0.0220501891480677,-0.29041668587038,0.273882718824969,0.08268039510738,-0.528405103950022,1.9429201850762,0.0758246609498412,0.127599380666079
"RBPMS2",-0.172466800178873,0.287216812487011,0.461825884960508,0.360616989020405,0.149039549735379,0.126443944078609,0.0050856927196864,1.05138714599996,1.94258749265232,0.0758760070713739,0.127672677607058
"LINC01024",-0.0864641972827503,-0.20885701298607,-0.265189576595046,-0.401847101798671,-0.303012976214988,-0.188004387706995,-0.0734150215087285,0.860738385242104,1.94225844977707,0.07592682243044,0.127745066503694
"SNHG4",0.0543954254031938,-0.0510887416190493,-0.0612223825436033,-0.27844048874262,-0.209771023517353,0.0706638764332355,0.205936217224192,0.680048975128287,1.9420497653597,0.0759590671222644,0.127786199041962
"LOC101929133",0.268365197126684,-0.31271966723054,-0.44117808389429,-0.148607525663374,-0.0127600426585878,-0.382672857207644,-0.377853329717512,-1.4681326964815,1.94186373670908,0.0759878221449215,0.127813062275965
